filter,sl_atr,rr,period,trades,wr,pf,ev,ev_comm,ev_stress,total,maxdd,positive_years,years
ADX25_SUPPORT,1.75,1.0,OOS_2022_2026,49,0.42857142857142855,0.6893651180462739,-0.17750564683070064,-0.1981314989252507,-0.20844442497252574,-8.69777669470433,11.0,2,5
ADX25_SUPPORT,1.75,1.0,YTD_2026,9,0.4444444444444444,0.8,-0.1111111111111111,-0.1322713954637576,-0.14285153764008085,-1.0,2.0,0,1
ADX25_SUPPORT,1.75,1.0,FULL_2012_2026,173,0.42196531791907516,0.7168040049448,-0.1598103163118687,-0.17941772904669254,-0.18922143541410438,-27.647184721953284,32.9998190712029,5,15
ADX25_SUPPORT,2.0,0.2,TRAIN_2012_2021,124,0.8064516129032258,0.8333333333333331,-0.032258064516129024,-0.04906240882403323,-0.05746458097798532,-3.999999999999999,7.4,3,10
ADX25_SUPPORT,2.0,0.2,OOS_2022_2026,49,0.7346938775510204,0.5538461538461539,-0.11836734693877553,-0.13641496752150684,-0.14543877781287248,-5.800000000000001,6.799999999999996,1,5
ADX25_SUPPORT,2.0,0.2,YTD_2026,9,0.6666666666666666,0.39999999999999997,-0.2,-0.21851524880856565,-0.2277728732128485,-1.8,2.1999999999999997,0,1
ADX25_SUPPORT,2.0,0.2,FULL_2012_2026,173,0.7861271676300579,0.7351351351351351,-0.05664739884393064,-0.07380388498690146,-0.0823821280583869,-9.8,12.999999999999996,4,15
ADX25_SUPPORT,2.0,0.25,TRAIN_2012_2021,124,0.782258064516129,0.8981481481481481,-0.02217741935483871,-0.0389817636627429,-0.04738393581669501,-2.75,6.25,5,10
ADX25_SUPPORT,2.0,0.25,OOS_2022_2026,49,0.7142857142857143,0.625,-0.10714285714285714,-0.12519047772558844,-0.13421428801695412,-5.25,5.75,1,5
ADX25_SUPPORT,2.0,0.25,YTD_2026,9,0.6666666666666666,0.5,-0.16666666666666666,-0.18518191547523236,-0.1944395398795152,-1.5,2.0,0,1
ADX25_SUPPORT,2.0,0.25,FULL_2012_2026,173,0.7630057803468208,0.8048780487804879,-0.046242774566473986,-0.06339926070944484,-0.07197750378093025,-8.0,11.0,6,15
ADX25_SUPPORT,2.0,0.3,TRAIN_2012_2021,124,0.7419354838709677,0.8624999999999999,-0.03548387096774193,-0.052288215275646144,-0.060690387429598244,-4.3999999999999995,7.000000000000003,6,10
ADX25_SUPPORT,2.0,0.3,OOS_2022_2026,49,0.7142857142857143,0.7500000000000001,-0.07142857142857142,-0.08947619201130276,-0.09850000230266841,-3.5,4.9,1,5
ADX25_SUPPORT,2.0,0.3,YTD_2026,9,0.6666666666666666,0.6,-0.13333333333333333,-0.15184858214189903,-0.16110620654618188,-1.2,2.0,0,1
ADX25_SUPPORT,2.0,0.3,FULL_2012_2026,173,0.7341040462427746,0.8282608695652168,-0.04566473988439306,-0.06282122602736392,-0.07139946909884934,-7.8999999999999995,9.900000000000007,7,15
ADX25_SUPPORT,2.0,0.4,TRAIN_2012_2021,124,0.6370967741935484,0.7345407143073118,-0.09209741614065432,-0.10890176044855852,-0.1173039326025106,-11.420079601441136,14.255503805672092,4,10
ADX25_SUPPORT,2.0,0.4,OOS_2022_2026,49,0.6938775510204082,0.9066666666666667,-0.028571428571428574,-0.04661904915415987,-0.05564285944552552,-1.4000000000000001,4.200000000000001,2,5
ADX25_SUPPORT,2.0,0.4,YTD_2026,9,0.6666666666666666,0.7999999999999999,-0.06666666666666665,-0.08518191547523232,-0.09443953987951519,-0.5999999999999999,2.0,0,1
ADX25_SUPPORT,2.0,0.4,FULL_2012_2026,173,0.653179190751445,0.7790406409383364,-0.07410450636671176,-0.0912609925096826,-0.099839235581168,-12.820079601441135,15.855503805672083,6,15
ADX25_SUPPORT,2.0,0.5,TRAIN_2012_2021,124,0.6048387096774194,0.7975316145328398,-0.07677483549549302,-0.09357917980339722,-0.10198135195734935,-9.520079601441134,12.181826081300155,2,10
ADX25_SUPPORT,2.0,0.5,OOS_2022_2026,49,0.5918367346938775,0.725,-0.11224489795918367,-0.13029251854191498,-0.13931632883328063,-5.5,6.5,1,5
ADX25_SUPPORT,2.0,0.5,YTD_2026,9,0.4444444444444444,0.4,-0.3333333333333333,-0.35184858214189896,-0.3611062065461818,-3.0,3.5,0,1
ADX25_SUPPORT,2.0,0.5,FULL_2012_2026,173,0.6011560693641619,0.775886873146624,-0.0868212693724921,-0.10397775551546296,-0.11255599858694838,-15.020079601441134,16.681826081300155,3,15
ADX25_SUPPORT,2.0,0.6,TRAIN_2012_2021,124,0.5806451612903226,0.8514917648291791,-0.059906401167048304,-0.07671074547495252,-0.08511291762890459,-7.42839374471399,11.400000000000002,3,10
ADX25_SUPPORT,2.0,0.6,OOS_2022_2026,49,0.5918367346938775,0.8700000000000001,-0.05306122448979593,-0.07110884507252725,-0.0801326553638929,-2.6000000000000005,4.8,2,5
ADX25_SUPPORT,2.0,0.6,YTD_2026,9,0.4444444444444444,0.48,-0.2888888888888889,-0.30740413769745456,-0.3166617621017374,-2.6,3.2,0,1
ADX25_SUPPORT,2.0,0.6,FULL_2012_2026,173,0.5838150289017341,0.8567783155661023,-0.057967593900080834,-0.0751240800430517,-0.08370232311453714,-10.028393744713984,13.200000000000014,5,15
ADX25_SUPPORT,2.0,0.75,TRAIN_2012_2021,124,0.5241935483870968,0.8390322530436801,-0.07401930439285473,-0.09082364870075894,-0.09922582085471104,-9.178393744713986,13.090140224573007,2,10
ADX25_SUPPORT,2.0,0.75,OOS_2022_2026,49,0.5102040816326531,0.7297685580055712,-0.13235825730339365,-0.15040587788612497,-0.15942968817749065,-6.485554607866289,8.25,2,5
ADX25_SUPPORT,2.0,0.75,YTD_2026,9,0.4444444444444444,0.6,-0.2222222222222222,-0.2407374710307879,-0.2499950954350708,-2.0,2.75,0,1
ADX25_SUPPORT,2.0,0.75,FULL_2012_2026,173,0.5202312138728323,0.8066658483966528,-0.09054305406115766,-0.1076995402041285,-0.11627778327561394,-15.663948352580276,19.797139622472436,4,15
ADX25_SUPPORT,2.0,1.0,TRAIN_2012_2021,124,0.45161290322580644,0.8258374740479962,-0.09061516549825013,-0.10741950980615435,-0.11582168196010646,-11.236280521783016,16.136487553665745,3,10
ADX25_SUPPORT,2.0,1.0,OOS_2022_2026,49,0.4489795918367347,0.7505350145234707,-0.1374602981197202,-0.1555079187024515,-0.16453172899381718,-6.735554607866289,7.956999397899426,2,5
ADX25_SUPPORT,2.0,1.0,YTD_2026,9,0.4444444444444444,0.8,-0.1111111111111111,-0.12962635991967678,-0.13888398432395965,-1.0,2.0,0,1
ADX25_SUPPORT,2.0,1.0,FULL_2012_2026,173,0.4508670520231214,0.8036209763393425,-0.10388344005577634,-0.1210399261987472,-0.1296181692702326,-17.971835129649307,21.093486951565176,5,15
ADX25_SUPPORT,2.25,0.2,TRAIN_2012_2021,124,0.8387096774193549,1.04,0.0064516129032258064,-0.008485582037133474,-0.015954179507313114,0.8,4.6,5,10
ADX25_SUPPORT,2.25,0.2,OOS_2022_2026,49,0.7959183673469388,0.7800000000000001,-0.04489795918367347,-0.060940288590545746,-0.0689614532939819,-2.2,4.199999999999999,1,5
ADX25_SUPPORT,2.25,0.2,YTD_2026,9,0.7777777777777778,0.7,-0.06666666666666667,-0.08312466560761393,-0.09135366507808756,-0.6,1.0,0,1
ADX25_SUPPORT,2.25,0.2,FULL_2012_2026,173,0.8265895953757225,0.9533333333333331,-0.00809248554913295,-0.023342695453995917,-0.030967800406427395,-1.4000000000000001,5.799999999999999,6,15
ADX25_SUPPORT,2.25,0.25,TRAIN_2012_2021,124,0.782258064516129,0.8981481481481481,-0.02217741935483871,-0.037114614295198,-0.04458321176537767,-2.75,6.75,5,10
ADX25_SUPPORT,2.25,0.25,OOS_2022_2026,49,0.7755102040816326,0.8636363636363636,-0.030612244897959183,-0.04665457430483146,-0.05467573900826761,-1.5,4.0,2,5
ADX25_SUPPORT,2.25,0.25,YTD_2026,9,0.7777777777777778,0.875,-0.027777777777777776,-0.04423577671872504,-0.052464776189198696,-0.25,1.0,0,1
ADX25_SUPPORT,2.25,0.25,FULL_2012_2026,173,0.7803468208092486,0.8881578947368421,-0.024566473988439308,-0.039816683893302285,-0.04744178884573378,-4.25,9.25,7,15
ADX25_SUPPORT,2.25,0.3,TRAIN_2012_2021,124,0.7258064516129032,0.8462162596452492,-0.039570463092767995,-0.054507658033127286,-0.06197625550330693,-4.906737423503231,6.606737423503237,5,10
ADX25_SUPPORT,2.25,0.3,OOS_2022_2026,49,0.7551020408163265,0.9250000000000003,-0.018367346938775505,-0.0344096763456478,-0.04243084104908394,-0.8999999999999998,3.8000000000000007,3,5
ADX25_SUPPORT,2.25,0.3,YTD_2026,9,0.7777777777777778,1.05,0.01111111111111112,-0.005346887829836167,-0.013575887300309822,0.10000000000000009,1.0,1,1
ADX25_SUPPORT,2.25,0.3,FULL_2012_2026,173,0.7341040462427746,0.8677483738430787,-0.03356495620522098,-0.04881516611008396,-0.056440271062515444,-5.806737423503229,9.106737423503242,8,15
ADX25_SUPPORT,2.25,0.4,TRAIN_2012_2021,124,0.6451612903225806,0.7636003651778657,-0.0798930437379293,-0.09483023867828856,-0.10229883614846821,-9.906737423503232,12.849336716152969,3,10
ADX25_SUPPORT,2.25,0.4,OOS_2022_2026,49,0.7346938775510204,1.1076923076923078,0.02857142857142856,0.012529099164556303,0.004507934461120168,1.3999999999999995,3.4000000000000004,4,5
ADX25_SUPPORT,2.25,0.4,YTD_2026,9,0.7777777777777778,1.4,0.08888888888888892,0.07243088994794161,0.064201890477468,0.8000000000000003,1.0,1,1
ADX25_SUPPORT,2.25,0.4,FULL_2012_2026,173,0.6705202312138728,0.8450693335156741,-0.04917189262140596,-0.06442210252626891,-0.0720472074787004,-8.506737423503232,14.249336716152964,7,15
ADX25_SUPPORT,2.25,0.5,TRAIN_2012_2021,124,0.6048387096774194,0.799458714457726,-0.07586078567341314,-0.09079798061377246,-0.09826657808395206,-9.40673742350323,12.5,3,10
ADX25_SUPPORT,2.25,0.5,OOS_2022_2026,49,0.6530612244897959,0.961130787192272,-0.01320526615598428,-0.02924759556285658,-0.037268760266292715,-0.6470580416432297,4.5,2,5
ADX25_SUPPORT,2.25,0.5,YTD_2026,9,0.5555555555555556,0.6854840179273901,-0.12745089351591443,-0.1439088924568617,-0.15213789192733534,-1.1470580416432299,1.6470580416432299,0,1
ADX25_SUPPORT,2.25,0.5,FULL_2012_2026,173,0.6184971098265896,0.8418065295461375,-0.05811442465402578,-0.07336463455888877,-0.08098973951132024,-10.053795465146461,14.5,5,15
ADX25_SUPPORT,2.25,0.6,TRAIN_2012_2021,124,0.5645161290322581,0.8050255897347657,-0.08071774428220906,-0.09565493922256835,-0.10312353669274799,-10.009000290993923,13.463886050868613,3,10
ADX25_SUPPORT,2.25,0.6,OOS_2022_2026,49,0.5918367346938775,0.857035324155556,-0.05732316906572444,-0.07336549847259674,-0.08138666317603288,-2.8088352842204976,6.199999999999999,2,5
ADX25_SUPPORT,2.25,0.6,YTD_2026,9,0.5555555555555556,0.8225808215128682,-0.0718953379603589,-0.08835333690130617,-0.09658233637177979,-0.64705804164323,1.64705804164323,0,1
ADX25_SUPPORT,2.25,0.6,FULL_2012_2026,173,0.5722543352601156,0.8194213274139692,-0.07409153511684637,-0.08934174502170934,-0.09696684997414083,-12.81783557521442,17.625663293445886,5,15
ADX25_SUPPORT,2.25,0.75,TRAIN_2012_2021,124,0.4838709677419355,0.7280582845373085,-0.13261622656987104,-0.14755342151023032,-0.15502201898040996,-16.44441209466401,18.944412094664006,2,10
ADX25_SUPPORT,2.25,0.75,OOS_2022_2026,49,0.5306122448979592,0.8051846088465456,-0.0900407238950553,-0.10608305330192759,-0.11410421800536372,-4.411995470857709,8.450218228280443,3,5
ADX25_SUPPORT,2.25,0.75,YTD_2026,9,0.5555555555555556,1.0282260268910852,0.011437995372974456,-0.005020003567972843,-0.013249003038446474,0.10294195835677011,1.6470580416432299,1,1
ADX25_SUPPORT,2.25,0.75,FULL_2012_2026,173,0.49710982658959535,0.7490729465389612,-0.12055726916486544,-0.1358074790697284,-0.1434325840221599,-20.85640756552172,24.356407565521714,5,15
ADX25_SUPPORT,2.25,1.0,TRAIN_2012_2021,124,0.43548387096774194,0.7455137832890039,-0.1334021704738773,-0.14833936541423656,-0.15580796288441623,-16.541869138760788,18.640223513962372,2,10
ADX25_SUPPORT,2.25,1.0,OOS_2022_2026,49,0.42857142857142855,0.7384520130255109,-0.13903579561905652,-0.1550781250259288,-0.16309928972936494,-6.812753985333769,9.850976742756501,2,5
ADX25_SUPPORT,2.25,1.0,YTD_2026,9,0.3333333333333333,0.7411403057445249,-0.11642406179103215,-0.13288206073197947,-0.14111106020245312,-1.0478165561192894,2.0478165561192894,0,1
ADX25_SUPPORT,2.25,1.0,FULL_2012_2026,173,0.43352601156069365,0.743493508677425,-0.1349978215265581,-0.1502480314314211,-0.15787313638385259,-23.35462312409455,25.354623124094555,4,15
ADX25_SUPPORT,2.5,0.2,TRAIN_2012_2021,124,0.8225806451612904,0.927272727272727,-0.01290322580645162,-0.02634670125277496,-0.03306843897593665,-1.6000000000000008,5.4,5,10
ADX25_SUPPORT,2.5,0.2,OOS_2022_2026,49,0.7755102040816326,0.690909090909091,-0.06938775510204083,-0.08382585156822586,-0.09104489980131839,-3.4000000000000004,4.199999999999999,1,5
ADX25_SUPPORT,2.5,0.2,YTD_2026,9,0.7777777777777778,0.7,-0.06666666666666667,-0.0814788657135192,-0.08888496523694547,-0.6,1.0,0,1
ADX25_SUPPORT,2.5,0.2,FULL_2012_2026,173,0.8092485549132948,0.8484848484848483,-0.028901734104046242,-0.042626923018422906,-0.04948951747561126,-5.0,7.599999999999997,6,15
ADX25_SUPPORT,2.5,0.25,TRAIN_2012_2021,124,0.7983870967741935,0.99,-0.0020161290322580645,-0.015459604478581431,-0.02218134220174311,-0.25,5.5,6,10
ADX25_SUPPORT,2.5,0.25,OOS_2022_2026,49,0.7755102040816326,0.8636363636363636,-0.030612244897959183,-0.045050341364144236,-0.052269389597236766,-1.5,4.0,2,5
ADX25_SUPPORT,2.5,0.25,YTD_2026,9,0.7777777777777778,0.875,-0.027777777777777776,-0.04258997682463031,-0.0499960763480566,-0.25,1.0,0,1
ADX25_SUPPORT,2.5,0.25,FULL_2012_2026,173,0.791907514450867,0.9513888888888888,-0.010115606936416185,-0.02384079585079286,-0.0307033903079812,-1.75,6.75,8,15
ADX25_SUPPORT,2.5,0.3,TRAIN_2012_2021,124,0.717741935483871,0.8331770663093819,-0.04311297807580565,-0.056556453522129006,-0.0632781912452907,-5.3460092813999,8.874348644784671,6,10
ADX25_SUPPORT,2.5,0.3,OOS_2022_2026,49,0.7551020408163265,0.9250000000000003,-0.018367346938775505,-0.03280544340496056,-0.04002449163805309,-0.8999999999999998,3.8000000000000007,3,5
ADX25_SUPPORT,2.5,0.3,YTD_2026,9,0.7777777777777778,1.05,0.01111111111111112,-0.0037010879357414574,-0.011107187459167734,0.10000000000000009,1.0,1,1
ADX25_SUPPORT,2.5,0.3,FULL_2012_2026,173,0.7283236994219653,0.858193525740423,-0.03610409989248496,-0.049829288806861646,-0.05669188326404999,-6.246009281399899,9.974348644784676,9,15
ADX25_SUPPORT,2.5,0.4,TRAIN_2012_2021,124,0.6612903225806451,0.8400346310326962,-0.05037104259193467,-0.06381451803825802,-0.0705362557614197,-6.2460092813999,11.02994560024699,6,10
ADX25_SUPPORT,2.5,0.4,OOS_2022_2026,49,0.6530612244897959,0.8091920554081701,-0.06159688252236561,-0.07603497898855065,-0.08325402722164318,-3.0182472435959147,4.800000000000001,2,5
ADX25_SUPPORT,2.5,0.4,YTD_2026,9,0.5555555555555556,0.5582923920980777,-0.17581691527543408,-0.19062911432228663,-0.1980352138457129,-1.5823522374789067,1.9823522374789069,0,1
ADX25_SUPPORT,2.5,0.4,FULL_2012_2026,173,0.6589595375722543,0.831142220604501,-0.05355061575142089,-0.06727580466579754,-0.07413839912298589,-9.264256524995814,12.829945600246976,8,15
ADX25_SUPPORT,2.5,0.5,TRAIN_2012_2021,124,0.6290322580645161,0.8937727173237863,-0.03687629512917887,-0.05031977057550224,-0.05704150829866393,-4.5726605960181805,9.729945600246992,3,10
ADX25_SUPPORT,2.5,0.5,OOS_2022_2026,49,0.6530612244897959,0.982055738695678,-0.005792791059499095,-0.02023088752568416,-0.027449935758776696,-0.28384676191545566,4.5,3,5
ADX25_SUPPORT,2.5,0.5,YTD_2026,9,0.5555555555555556,0.6978654901225971,-0.12026135971987856,-0.13507355876673108,-0.14247965829015735,-1.082352237478907,1.582352237478907,0,1
ADX25_SUPPORT,2.5,0.5,FULL_2012_2026,173,0.6358381502890174,0.9174964971166942,-0.02807229686666842,-0.04179748578104509,-0.048660080238233434,-4.856507357933637,11.195545118566532,6,15
ADX25_SUPPORT,2.5,0.6,TRAIN_2012_2021,124,0.5887096774193549,0.9081189599480353,-0.035145531146302596,-0.048589006592625966,-0.05531074431578767,-4.3580458621415215,9.45973391090801,5,10
ADX25_SUPPORT,2.5,0.6,OOS_2022_2026,49,0.5714285714285714,0.7978281893125703,-0.08176920265079483,-0.09620729911697988,-0.1034263473500724,-4.006690929888947,6.235895006117008,2,5
ADX25_SUPPORT,2.5,0.6,YTD_2026,9,0.5555555555555556,0.8374385881471166,-0.06470580416432299,-0.07951800321117554,-0.08692410273460183,-0.582352237478907,1.582352237478907,0,1
ADX25_SUPPORT,2.5,0.6,FULL_2012_2026,173,0.5838150289017341,0.8756166342415358,-0.04835107972271948,-0.06207626863709615,-0.06893886309428449,-8.36473679203047,13.261228435344563,7,15
ADX25_SUPPORT,2.5,0.75,TRAIN_2012_2021,124,0.5,0.7911141504847601,-0.09539375624622214,-0.10883723169254551,-0.11555896941570722,-11.828825774531545,14.578825774531548,3,10
ADX25_SUPPORT,2.5,0.75,OOS_2022_2026,49,0.5102040816326531,0.7652452937027256,-0.1093202230589581,-0.12375831952514316,-0.13097736775823565,-5.356690929888947,7.6410914115694055,3,5
ADX25_SUPPORT,2.5,0.75,YTD_2026,9,0.5555555555555556,1.0467982351838958,0.018627529169010337,0.003815330122157808,-0.0035907694012684813,0.16764776252109304,1.582352237478907,1,1
ADX25_SUPPORT,2.5,0.75,FULL_2012_2026,173,0.5028901734104047,0.7836842133538959,-0.09933824684636124,-0.1130634357607379,-0.11992603021792625,-17.185516704420493,18.935516704420493,6,15
ADX25_SUPPORT,2.5,1.0,TRAIN_2012_2021,124,0.46774193548387094,0.8659333222651222,-0.06308738032457346,-0.07653085577089683,-0.08325259349405853,-7.82283516024711,14.31656258014276,6,10
ADX25_SUPPORT,2.5,1.0,OOS_2022_2026,49,0.40816326530612246,0.6765812338086172,-0.17279096348186013,-0.18722905994804515,-0.19444810818113772,-8.466757210611146,10.466757210611144,2,5
ADX25_SUPPORT,2.5,1.0,YTD_2026,9,0.3333333333333333,0.7608352641296637,-0.10478165561192893,-0.11959385465878149,-0.12699995418220777,-0.9430349005073604,1.9430349005073606,0,1
ADX25_SUPPORT,2.5,1.0,FULL_2012_2026,173,0.4508670520231214,0.8072904932885783,-0.0941594934731691,-0.1078846823875458,-0.11474727684473413,-16.289592370858255,18.794800853072474,8,15
ADX25_SUPPORT,3.0,0.2,TRAIN_2012_2021,124,0.8225806451612904,0.927272727272727,-0.01290322580645162,-0.024106122011721083,-0.029707570114355805,-1.6000000000000008,5.199999999999999,7,10
ADX25_SUPPORT,3.0,0.2,OOS_2022_2026,49,0.7959183673469388,0.7800000000000001,-0.04489795918367347,-0.056929706238827676,-0.06294557976640477,-2.2,3.6,2,5
ADX25_SUPPORT,3.0,0.2,YTD_2026,9,0.7777777777777778,0.7,-0.06666666666666667,-0.07901016587237712,-0.08518191547523235,-0.6,1.0,0,1
ADX25_SUPPORT,3.0,0.2,FULL_2012_2026,173,0.815028901734104,0.8812499999999999,-0.02196531791907515,-0.033402975347722366,-0.03912180406204597,-3.800000000000001,6.799999999999995,9,15
ADX25_SUPPORT,3.0,0.25,TRAIN_2012_2021,124,0.75,0.8341802385229808,-0.03727156775134341,-0.04847446395661288,-0.0540759120592476,-4.621674401166583,7.621674401166582,5,10
ADX25_SUPPORT,3.0,0.25,OOS_2022_2026,49,0.7755102040816326,0.8636363636363636,-0.030612244897959183,-0.04264399195311339,-0.04865986548069049,-1.5,4.0,2,5
ADX25_SUPPORT,3.0,0.25,YTD_2026,9,0.7777777777777778,0.875,-0.027777777777777776,-0.04012127698348825,-0.04629302658634346,-0.25,1.0,0,1
ADX25_SUPPORT,3.0,0.25,FULL_2012_2026,173,0.7572254335260116,0.8425158037189449,-0.035385401162812614,-0.04682305859145985,-0.05254188730578344,-6.121674401166582,9.121674401166583,7,15
ADX25_SUPPORT,3.0,0.3,TRAIN_2012_2021,124,0.7096774193548387,0.8624132510576908,-0.03396592369390722,-0.04516881989917669,-0.05077026800181142,-4.211774538044495,8.494571094217044,6,10
ADX25_SUPPORT,3.0,0.3,OOS_2022_2026,49,0.7551020408163265,0.9250000000000003,-0.018367346938775505,-0.03039909399392973,-0.03641496752150684,-0.8999999999999998,4.500000000000001,3,5
ADX25_SUPPORT,3.0,0.3,YTD_2026,9,0.7777777777777778,1.05,0.01111111111111112,-0.0012323880945993447,-0.00740413769745459,0.10000000000000009,1.0,1,1
ADX25_SUPPORT,3.0,0.3,FULL_2012_2026,173,0.7225433526011561,0.8800384496195848,-0.02954782969967916,-0.040985487128326406,-0.04670431584265,-5.111774538044495,9.59457109421705,9,15
ADX25_SUPPORT,3.0,0.4,TRAIN_2012_2021,124,0.6693548387096774,0.920888039510173,-0.022720300808277413,-0.03392319701354687,-0.039524645116181575,-2.8173173002263994,6.794571094217042,5,10
ADX25_SUPPORT,3.0,0.4,OOS_2022_2026,49,0.673469387755102,0.8990678687267093,-0.030242300061155015,-0.042274047116309214,-0.04828992064388631,-1.4818727029965957,3.8000000000000003,3,5
ADX25_SUPPORT,3.0,0.4,YTD_2026,9,0.5555555555555556,0.5738397589980856,-0.16503261458138024,-0.1773761137870907,-0.18354786338994591,-1.4852935312324222,1.8852935312324224,0,1
ADX25_SUPPORT,3.0,0.4,FULL_2012_2026,173,0.6705202312138728,0.914518229655957,-0.02485080926718493,-0.036288466695832154,-0.04200729541015575,-4.299190003222993,8.99457109421704,8,15
ADX25_SUPPORT,3.0,0.5,TRAIN_2012_2021,124,0.6290322580645161,0.9614736076210451,-0.01240702974727835,-0.023609925952547805,-0.02921137405518255,-1.5384716886625154,7.152728019767889,4,10
ADX25_SUPPORT,3.0,0.5,OOS_2022_2026,49,0.6122448979591837,0.8017418271361406,-0.07154236275321338,-0.08357410980836757,-0.0895899833359447,-3.505575774907456,5.471332931932951,2,5
ADX25_SUPPORT,3.0,0.5,YTD_2026,9,0.5555555555555556,0.717299698747607,-0.1094770590258247,-0.12182055823153516,-0.12799230783439042,-0.9852935312324224,1.4852935312324225,0,1
ADX25_SUPPORT,3.0,0.5,FULL_2012_2026,173,0.6242774566473989,0.9124522289253305,-0.029156343720057636,-0.04059400114870486,-0.046312829863028475,-5.044047463569971,9.62406095170084,6,15
ADX25_SUPPORT,3.0,0.6,TRAIN_2012_2021,124,0.5483870967741935,0.8561854344164499,-0.05417677645255299,-0.06537967265782248,-0.0709811207604572,-6.717920280116571,10.332832068625656,4,10
ADX25_SUPPORT,3.0,0.6,OOS_2022_2026,49,0.5714285714285714,0.8243191577608076,-0.06861799171481893,-0.08064973876997314,-0.08666561229755025,-3.3622815940261273,4.990948662093176,1,5
ADX25_SUPPORT,3.0,0.6,YTD_2026,9,0.5555555555555556,0.8607596384971283,-0.053921503470269166,-0.06626500267597958,-0.07243675227883482,-0.48529353123242247,1.4852935312324225,0,1
ADX25_SUPPORT,3.0,0.6,FULL_2012_2026,173,0.5549132947976878,0.8469239859173491,-0.05826706285631618,-0.06970472028496343,-0.07542354899928702,-10.080201874142698,10.71792028011658,5,15
ADX25_SUPPORT,3.0,0.75,TRAIN_2012_2021,124,0.5161290322580645,0.8635558959714051,-0.05429437918079757,-0.065497275386067,-0.07109872348870178,-6.732503018418899,10.921180588329173,6,10
ADX25_SUPPORT,3.0,0.75,OOS_2022_2026,49,0.4897959183673469,0.7778432887628698,-0.0972010302016974,-0.1092327772568516,-0.1152486507844287,-4.762850479883173,6.541517547950221,2,5
ADX25_SUPPORT,3.0,0.75,YTD_2026,9,0.3333333333333333,0.5943163676111023,-0.17065137967660748,-0.1829948788823179,-0.18916662848517315,-1.5358624170894672,2.0358624170894672,0,1
ADX25_SUPPORT,3.0,0.75,FULL_2012_2026,173,0.5086705202312138,0.8375943166587044,-0.06644713004798884,-0.07788478747663607,-0.08360361619095968,-11.49535349830207,12.495353498302071,8,15
ADX25_SUPPORT,3.0,1.0,TRAIN_2012_2021,124,0.45161290322580644,0.8702341539856138,-0.05576794808203404,-0.06697084428730349,-0.07257229238993823,-6.91522556217222,15.332889427888551,6,10
ADX25_SUPPORT,3.0,1.0,OOS_2022_2026,49,0.4489795918367347,0.8005901316897175,-0.09538769995773594,-0.1074194470128901,-0.11343532054046725,-4.673997297929061,6.673997297929059,2,5
ADX25_SUPPORT,3.0,1.0,YTD_2026,9,0.3333333333333333,0.7924218234814697,-0.08731804634327414,-0.09966154554898458,-0.10583329515183983,-0.7858624170894672,1.7858624170894672,0,1
ADX25_SUPPORT,3.0,1.0,FULL_2012_2026,173,0.4508670520231214,0.8489593716504739,-0.06698972751503629,-0.07842738494368352,-0.08414621365800713,-11.589222860101279,15.332889427888551,8,15
ADX30_SUPPORT,0.75,0.2,TRAIN_2012_2021,94,0.1702127659574468,0.041025641025641026,-0.795744680851064,-0.8415002405779233,-0.8643780204413528,-74.80000000000001,74.79999999999998,0,10
ADX30_SUPPORT,0.75,0.2,OOS_2022_2026,37,0.10810810810810811,0.024242424242424242,-0.8702702702702704,-0.9176441730321404,-0.9413311244130755,-32.2,32.2,0,5
ADX30_SUPPORT,0.75,0.2,YTD_2026,7,0.2857142857142857,0.08,-0.6571428571428571,-0.7052616657394877,-0.7293210700378029,-4.6,5.0,0,1
ADX30_SUPPORT,0.75,0.2,FULL_2012_2026,131,0.15267175572519084,0.03603603603603604,-0.816793893129771,-0.8630065421107936,-0.8861128666013051,-107.0,106.99999999999997,0,15
ADX30_SUPPORT,0.75,0.25,TRAIN_2012_2021,94,0.1702127659574468,0.05128205128205128,-0.7872340425531915,-0.832989602280051,-0.8558673821434803,-74.0,74.0,0,10
ADX30_SUPPORT,0.75,0.25,OOS_2022_2026,37,0.10810810810810811,0.030303030303030304,-0.8648648648648649,-0.912238767626735,-0.9359257190076701,-32.0,32.0,0,5
ADX30_SUPPORT,0.75,0.25,YTD_2026,7,0.2857142857142857,0.1,-0.6428571428571429,-0.6909759514537734,-0.7150353557520887,-4.5,5.0,0,1
ADX30_SUPPORT,0.75,0.25,FULL_2012_2026,131,0.15267175572519084,0.04504504504504504,-0.8091603053435115,-0.8553729543245342,-0.8784792788150456,-106.0,106.0,0,15
ADX30_SUPPORT,0.75,0.3,TRAIN_2012_2021,94,0.1702127659574468,0.061538461538461535,-0.778723404255319,-0.8244789639821787,-0.8473567438456082,-73.19999999999999,73.20000000000002,0,10
ADX30_SUPPORT,0.75,0.3,OOS_2022_2026,37,0.10810810810810811,0.03636363636363636,-0.8594594594594593,-0.9068333622213295,-0.9305203136022647,-31.799999999999997,31.799999999999997,0,5
ADX30_SUPPORT,0.75,0.3,YTD_2026,7,0.2857142857142857,0.12,-0.6285714285714287,-0.6766902371680592,-0.7007496414663744,-4.4,5.0,0,1
ADX30_SUPPORT,0.75,0.3,FULL_2012_2026,131,0.15267175572519084,0.05405405405405404,-0.8015267175572519,-0.8477393665382746,-0.870845691028786,-105.0,105.00000000000003,0,15
