variant,signal_dt,exit_dt,R,R_after_comm,R_after_comm_0p2,stop_pips,dir,cdir,didir,adx,adx_prev
FALL_CANDLE_REVERSE,2012-07-10 06:00:00+00:00,2012-07-10 08:00:00+00:00,-1.0,-1.0126649752228596,-1.0189974628342893,31.583164827517546,-1,1,-1,19.659735016537255,21.082465784410495
FALL_CANDLE_REVERSE,2012-07-11 06:00:00+00:00,2012-07-11 15:00:00+00:00,-1.0,-1.0136803587335685,-1.0205205381003526,29.238999341332512,1,-1,-1,24.118482802022243,25.19987679361686
FALL_CANDLE_REVERSE,2012-07-17 06:00:00+00:00,2012-07-17 14:00:00+00:00,-1.0,-1.0110591944605112,-1.016588791690767,36.168999598322245,1,-1,1,27.2474349052247,27.64152341987873
FALL_CANDLE_REVERSE,2012-07-24 06:00:00+00:00,2012-07-24 12:00:00+00:00,-1.0,-1.0099975085618276,-1.0149962628427414,40.009968236214206,1,-1,-1,17.58242266988468,17.687794650639407
FALL_CANDLE_REVERSE,2012-08-09 06:00:00+00:00,2012-08-09 10:00:00+00:00,1.5,1.4870981734011681,1.4806472601017522,31.003361960872752,-1,1,-1,17.256951604342902,17.98211732336014
FALL_CANDLE_REVERSE,2012-08-13 06:00:00+00:00,2012-08-13 10:00:00+00:00,1.5,1.4879714377913713,1.4819571566870569,33.25418225904481,1,-1,-1,20.61248826079103,20.815927807315372
FALL_CANDLE_REVERSE,2012-08-22 06:00:00+00:00,2012-08-22 13:00:00+00:00,-1.0,-1.0140018332929455,-1.021002749939418,28.567687647126462,-1,1,1,48.71562286114619,50.07749580738408
FALL_CANDLE_REVERSE,2012-09-03 06:00:00+00:00,2012-09-03 18:00:00+00:00,0.42230635394506083,0.4114081254561572,0.40595901121170536,36.70321285769256,1,-1,1,15.800798898957453,16.826119498590906
FALL_CANDLE_REVERSE,2012-09-10 06:00:00+00:00,2012-09-10 18:00:00+00:00,-0.7451142401253144,-0.7568947024197861,-0.7627849335670219,33.95452487358747,1,-1,1,56.53662564238341,57.40415886451432
FALL_CANDLE_REVERSE,2012-10-11 06:00:00+00:00,2012-10-11 11:00:00+00:00,1.5,1.4907602345336466,1.4861403518004699,43.291142124396615,1,-1,-1,22.899892228749607,23.803716304675234
FALL_CANDLE_REVERSE,2012-10-22 06:00:00+00:00,2012-10-22 18:00:00+00:00,0.14812140705373722,0.1360298636207816,0.12998409190430377,33.08097119428075,-1,1,1,30.05464964615393,30.62034271493787
FALL_CANDLE_REVERSE,2012-10-24 06:00:00+00:00,2012-10-24 08:00:00+00:00,1.5,1.4865674079438072,1.4798511119157107,29.778318162769317,-1,1,-1,30.0085529782793,31.533032265733773
FALL_CANDLE_REVERSE,2012-11-20 07:00:00+00:00,2012-11-20 10:00:00+00:00,-1.0,-1.010673529353995,-1.0160102940309925,37.47588887740165,-1,1,1,21.651635593593177,22.17832361500519
FALL_CANDLE_REVERSE,2012-11-26 07:00:00+00:00,2012-11-26 19:00:00+00:00,-0.22334883731908872,-0.23542174744444547,-0.24145820250712385,33.13202830524509,-1,1,1,47.308405056282545,47.332388239536506
FALL_CANDLE_REVERSE,2012-12-10 07:00:00+00:00,2012-12-10 19:00:00+00:00,0.7177090776844939,0.7070368237412303,0.7017006967695986,37.48036751435112,1,-1,-1,42.43868461079447,43.304683584274535
FALL_CANDLE_REVERSE,2012-12-11 07:00:00+00:00,2012-12-11 15:00:00+00:00,1.5,1.4865160596430407,1.4797740894645608,29.66491911198267,1,-1,1,21.992720760734446,22.19959274244743
FALL_CANDLE_REVERSE,2012-12-12 07:00:00+00:00,2012-12-12 12:00:00+00:00,1.5,1.4851374218792752,1.4777061328189127,26.913231119857272,1,-1,1,34.10731770438647,34.49456713694918
FALL_CANDLE_REVERSE,2012-12-18 07:00:00+00:00,2012-12-18 15:00:00+00:00,1.5,1.4829632464061278,1.4744448696091916,23.478651481105704,1,-1,1,23.453749673837816,24.37799814832563
FALL_CANDLE_REVERSE,2012-12-20 07:00:00+00:00,2012-12-20 13:00:00+00:00,1.5,1.4885748814294901,1.4828623221442352,35.010577573563566,1,-1,-1,27.585606211018302,28.11317151138492
FALL_CANDLE_REVERSE,2012-12-25 07:00:00+00:00,2012-12-26 00:00:00+00:00,0.22137954838817306,0.2043503523583088,0.1958357543433767,23.489071316021995,-1,1,-1,16.817440655112502,17.087589224489736
FALL_CANDLE_REVERSE,2013-01-08 07:00:00+00:00,2013-01-08 13:00:00+00:00,-1.0,-1.010447582799312,-1.015671374198968,38.28636802249993,1,-1,1,28.978788912397007,30.00608524520885
FALL_CANDLE_REVERSE,2013-01-09 07:00:00+00:00,2013-01-09 11:00:00+00:00,-1.0,-1.0122790066555063,-1.0184185099832597,32.575925009424424,1,-1,-1,19.689833516148273,20.348825131026818
FALL_CANDLE_REVERSE,2013-01-17 07:00:00+00:00,2013-01-17 12:00:00+00:00,1.5,1.4913882049954417,1.4870823074931625,46.447924014479895,1,-1,-1,16.49885976850433,17.502224680519873
FALL_CANDLE_REVERSE,2013-01-21 07:00:00+00:00,2013-01-21 19:00:00+00:00,-0.11228646722494147,-0.12249432788175442,-0.1275982582101609,39.18548787527101,-1,1,-1,25.259785786716797,25.800234201709767
FALL_CANDLE_REVERSE,2013-01-31 07:00:00+00:00,2013-01-31 19:00:00+00:00,0.45363297510525297,0.44169526523406183,0.43572641029846626,33.50726431753097,1,-1,1,58.48026018796152,60.969271496101996
FALL_CANDLE_REVERSE,2013-02-07 07:00:00+00:00,2013-02-07 13:00:00+00:00,-1.0,-1.0111480285864132,-1.0167220428796195,35.8807834855671,1,-1,-1,24.560494542996448,26.392066995434625
FALL_CANDLE_REVERSE,2013-02-19 07:00:00+00:00,2013-02-19 10:00:00+00:00,-1.0,-1.0138730324860583,-1.0208095487290876,28.83291741744121,1,-1,-1,9.17084071589981,9.713821409713995
FALL_CANDLE_REVERSE,2013-03-14 07:00:00+00:00,2013-03-14 10:00:00+00:00,-1.0,-1.012210990524302,-1.018316485786453,32.75737535001185,1,-1,-1,20.018533536947366,21.267445991674627
FALL_CANDLE_REVERSE,2013-04-02 06:00:00+00:00,2013-04-02 18:00:00+00:00,1.1787234066327712,1.1638028571817236,1.1563425824562,26.80866420585591,-1,1,1,30.928216912268848,31.674685129033076
FALL_CANDLE_REVERSE,2013-04-09 06:00:00+00:00,2013-04-09 12:00:00+00:00,-1.0,-1.0110606536249482,-1.0165909804374222,36.16422804324755,-1,1,1,18.819486958745873,20.148783815929693
FALL_CANDLE_REVERSE,2013-04-11 06:00:00+00:00,2013-04-11 10:00:00+00:00,1.5,1.4864629174081356,1.4796943761122034,29.54846417502074,1,-1,-1,19.705409112035163,21.18665627097354
FALL_CANDLE_REVERSE,2013-04-17 06:00:00+00:00,2013-04-17 14:00:00+00:00,1.5,1.4892906960928056,1.4839360441392087,37.35070023844301,-1,1,1,36.36353923719063,36.82413953208126
FALL_CANDLE_REVERSE,2013-04-18 06:00:00+00:00,2013-04-18 14:00:00+00:00,-1.0,-1.009143358413334,-1.0137150376200008,43.74760147394773,-1,1,-1,39.07284734743637,40.008551527507585
FALL_CANDLE_REVERSE,2013-04-22 06:00:00+00:00,2013-04-22 08:00:00+00:00,-1.0,-1.0106494519152884,-1.0159741778729325,37.56061844138295,1,-1,-1,19.4333807888963,20.620982730468093
FALL_CANDLE_REVERSE,2013-04-23 06:00:00+00:00,2013-04-23 07:00:00+00:00,-1.0,-1.0113690489140454,-1.017053573371068,35.18324206573152,-1,1,1,14.858803495307965,15.815085928248234
FALL_CANDLE_REVERSE,2013-04-24 06:00:00+00:00,2013-04-24 10:00:00+00:00,-1.0,-1.0124621910053164,-1.0186932865079747,32.09708468032287,-1,1,-1,18.0638733390684,19.318408480761608
FALL_CANDLE_REVERSE,2013-05-09 06:00:00+00:00,2013-05-09 13:00:00+00:00,1.5,1.4856384175893464,1.47845762638402,27.852084022668603,-1,1,1,42.54041856461171,43.05933557653786
FALL_CANDLE_REVERSE,2013-05-13 06:00:00+00:00,2013-05-13 18:00:00+00:00,0.08445213591461924,0.07421551337951206,0.06909720211195847,39.075388257032365,-1,1,-1,48.90137753375564,50.79941489035599
FALL_CANDLE_REVERSE,2013-05-14 06:00:00+00:00,2013-05-14 10:00:00+00:00,-1.0,-1.0111550432893537,-1.0167325649340304,35.85822032459162,1,-1,1,25.43555742766248,27.26258174092088
FALL_CANDLE_REVERSE,2013-05-16 06:00:00+00:00,2013-05-16 12:00:00+00:00,-1.0,-1.011369086473538,-1.0170536297103072,35.18312583258221,-1,1,-1,18.40853524012912,18.97619165046049
FALL_CANDLE_REVERSE,2013-06-04 06:00:00+00:00,2013-06-04 18:00:00+00:00,0.3394814651918332,0.329496716215603,0.32450434172748793,40.061097274678104,1,-1,1,21.799807697147518,22.33043368139629
FALL_CANDLE_REVERSE,2013-06-10 06:00:00+00:00,2013-06-10 17:00:00+00:00,1.5,1.4907180670639795,1.4860771005959692,43.09447210588125,1,-1,-1,18.812632511231328,19.154014559220258
FALL_CANDLE_REVERSE,2013-06-17 06:00:00+00:00,2013-06-17 18:00:00+00:00,0.26897882952574786,0.255529888049459,0.24880541731131456,29.742117675596926,1,-1,-1,10.682089765715048,11.275610869219758
FALL_CANDLE_REVERSE,2013-06-18 06:00:00+00:00,2013-06-18 09:00:00+00:00,1.5,1.4866482170605855,1.4799723255908783,29.958545747414764,1,-1,-1,23.056661778657837,23.87009928066677
FALL_CANDLE_REVERSE,2013-07-01 06:00:00+00:00,2013-07-01 18:00:00+00:00,0.8044985977202961,0.7913639267371068,0.784796591245512,30.453751031293212,1,-1,1,14.086178099810647,14.403408227682025
FALL_CANDLE_REVERSE,2013-07-04 06:00:00+00:00,2013-07-04 12:00:00+00:00,1.5,1.4882247463775127,1.482337119566269,33.96954433627784,-1,1,1,20.567438168666293,21.20550500456857
FALL_CANDLE_REVERSE,2013-07-10 06:00:00+00:00,2013-07-10 14:00:00+00:00,1.5,1.4887153075086097,1.4830729612629148,35.44624723315982,1,-1,-1,44.76431201970593,45.899053726493875
FALL_CANDLE_REVERSE,2013-07-17 06:00:00+00:00,2013-07-17 08:00:00+00:00,-1.0,-1.0116432149985233,-1.017464822497785,34.35477229019049,-1,1,1,20.38304339979682,21.910281156110283
FALL_CANDLE_REVERSE,2013-07-22 06:00:00+00:00,2013-07-22 14:00:00+00:00,1.5,1.4864854436611339,1.4797281654917007,29.597715971604,1,-1,1,22.98798032253165,23.34220969511999
FALL_CANDLE_REVERSE,2013-07-23 06:00:00+00:00,2013-07-23 09:00:00+00:00,-1.0,-1.0150787772163177,-1.0226181658244764,26.527349947656,1,-1,1,32.28512013765125,33.80057555418683
FALL_CANDLE_REVERSE,2013-08-05 06:00:00+00:00,2013-08-05 12:00:00+00:00,-1.0,-1.011697840695973,-1.0175467610439595,34.194344956133676,1,-1,1,25.53617076634054,26.421827220482903
FALL_CANDLE_REVERSE,2013-08-13 06:00:00+00:00,2013-08-13 12:00:00+00:00,1.5,1.482067966292754,1.4731019494391313,22.306449258924307,-1,1,-1,36.598093351120305,38.32680720254909
FALL_CANDLE_REVERSE,2013-08-19 06:00:00+00:00,2013-08-19 10:00:00+00:00,1.5,1.4861092098063335,1.4791638147095003,28.79605799405004,1,-1,-1,10.947116382673176,10.97483772800444
FALL_CANDLE_REVERSE,2013-08-22 06:00:00+00:00,2013-08-22 09:00:00+00:00,-1.0,-1.0122293848275363,-1.0183440772413046,32.708104752688676,1,-1,-1,46.287469264183294,46.97236246856728
FALL_CANDLE_REVERSE,2013-08-27 06:00:00+00:00,2013-08-27 08:00:00+00:00,-1.0,-1.0185525188783329,-1.0278287783174993,21.56041465976635,1,-1,-1,12.707615334308414,12.759715168621476
FALL_CANDLE_REVERSE,2013-08-28 06:00:00+00:00,2013-08-28 13:00:00+00:00,1.5,1.4849842855874267,1.4774764283811401,26.63875916986427,-1,1,1,12.552695123727737,13.090396824569154
FALL_CANDLE_REVERSE,2013-09-02 06:00:00+00:00,2013-09-02 18:00:00+00:00,0.5271894341497793,0.5144860742907484,0.508134394361233,31.4877327288842,-1,1,-1,43.304266880575106,44.88316764267152
FALL_CANDLE_REVERSE,2013-09-04 06:00:00+00:00,2013-09-04 10:00:00+00:00,-1.0,-1.017654071217907,-1.0264811068268604,22.657663213359577,-1,1,-1,38.58067273122114,40.69777388452846
FALL_CANDLE_REVERSE,2013-09-25 06:00:00+00:00,2013-09-25 09:00:00+00:00,1.5,1.4816820160853204,1.4725230241279805,21.836464201688067,1,-1,-1,19.266519053506755,19.693617485770936
FALL_CANDLE_REVERSE,2013-09-26 06:00:00+00:00,2013-09-26 09:00:00+00:00,-1.0,-1.0176129222618486,-1.026419383392773,22.71059816498709,1,-1,1,28.677763867996163,29.75747085898405
FALL_CANDLE_REVERSE,2013-10-02 06:00:00+00:00,2013-10-02 12:00:00+00:00,1.5,1.4852614593836644,1.4778921890754966,27.139729123293034,1,-1,-1,15.580360226668681,15.75873060852621
FALL_CANDLE_REVERSE,2013-10-15 06:00:00+00:00,2013-10-15 09:00:00+00:00,1.5,1.4813130969082966,1.4719696453624447,21.405365995481063,-1,1,-1,12.143220649043615,13.008659231539408
FALL_CANDLE_REVERSE,2013-10-16 06:00:00+00:00,2013-10-16 14:00:00+00:00,-1.0,-1.0136303288634676,-1.0204454932952014,29.34632054785502,1,-1,1,16.941715944968006,17.24764994718758
FALL_CANDLE_REVERSE,2013-10-23 06:00:00+00:00,2013-10-23 07:00:00+00:00,-1.0,-1.0153899003894127,-1.023084850584119,25.991071409089475,1,-1,1,44.91816437252892,46.665478665421176
FALL_CANDLE_REVERSE,2013-10-30 07:00:00+00:00,2013-10-30 18:00:00+00:00,-1.0,-1.0151375447814444,-1.0227063171721664,26.424364437905506,1,-1,-1,11.086797146063471,11.80050055642417
FALL_CANDLE_REVERSE,2013-11-06 07:00:00+00:00,2013-11-06 11:00:00+00:00,-1.0,-1.0136328486976558,-1.0204492730464836,29.34089630649116,-1,1,1,29.33383455214401,30.59305455259469
FALL_CANDLE_REVERSE,2013-11-07 07:00:00+00:00,2013-11-07 12:00:00+00:00,-1.0,-1.0148275126916417,-1.0222412690374625,26.976877937557333,1,-1,1,19.231517874071315,20.588603377209584
FALL_CANDLE_REVERSE,2013-11-14 07:00:00+00:00,2013-11-14 10:00:00+00:00,-1.0,-1.010756095440913,-1.0161341431613693,37.18821594670148,1,-1,1,26.689368755020116,28.184819945921586
FALL_CANDLE_REVERSE,2013-11-27 07:00:00+00:00,2013-11-27 19:00:00+00:00,-0.3363350958093567,-0.3493966529281684,-0.3559274314875743,30.624220095773012,1,-1,1,25.28429443325239,26.00591266175245
FALL_CANDLE_REVERSE,2013-12-03 07:00:00+00:00,2013-12-03 13:00:00+00:00,1.5,1.484420981269601,1.4766314719044014,25.675558064481088,1,-1,-1,35.243616956927085,36.69582690616431
FALL_CANDLE_REVERSE,2013-12-04 07:00:00+00:00,2013-12-04 13:00:00+00:00,-1.0,-1.0162480332513923,-1.0243720498770885,24.61836419283077,1,-1,-1,28.24196371016418,29.778142689488973
FALL_CANDLE_REVERSE,2013-12-11 07:00:00+00:00,2013-12-11 14:00:00+00:00,-1.0,-1.0174343468772005,-1.0261515203158007,22.943216790248375,-1,1,1,32.21990585050873,32.326424813943724
FALL_CANDLE_REVERSE,2013-12-12 07:00:00+00:00,2013-12-12 18:00:00+00:00,1.5,1.4856806116705155,1.4785209175057732,27.934154085085776,-1,1,1,17.972991584652846,18.710363109682014
FALL_CANDLE_REVERSE,2013-12-19 07:00:00+00:00,2013-12-19 19:00:00+00:00,0.39821061028491633,0.3889498984178261,0.3843195424842811,43.19322377596921,-1,1,-1,31.414441450596378,32.503209120244925
FALL_CANDLE_REVERSE,2013-12-24 07:00:00+00:00,2013-12-24 19:00:00+00:00,0.03595400726217174,0.017977003631103845,0.008988501815569903,22.250649118672882,-1,1,1,23.699361229132197,24.155355499871035
FALL_CANDLE_REVERSE,2014-01-07 07:00:00+00:00,2014-01-07 15:00:00+00:00,-1.0,-1.0148916082676371,-1.0223374124014557,26.860765661509504,1,-1,-1,20.554805490144723,21.726882094791325
FALL_CANDLE_REVERSE,2014-01-13 07:00:00+00:00,2014-01-13 19:00:00+00:00,-0.2293942195644629,-0.24250246068243367,-0.24905658124141902,30.515154275856254,-1,1,1,36.86662328461725,37.4364307610828
FALL_CANDLE_REVERSE,2014-02-03 07:00:00+00:00,2014-02-03 19:00:00+00:00,1.082146412289228,1.0687452183289892,1.0620446213488697,29.84808675904526,1,-1,-1,38.91066398577437,40.54376677909166
FALL_CANDLE_REVERSE,2014-02-06 07:00:00+00:00,2014-02-06 13:00:00+00:00,-1.0,-1.0167752585979226,-1.025162887896884,23.844639870382252,-1,1,1,29.46159321165521,30.332008454532627
FALL_CANDLE_REVERSE,2014-02-18 07:00:00+00:00,2014-02-18 09:00:00+00:00,-1.0,-1.0178726022558984,-1.0268089033838474,22.380624504078128,-1,1,1,16.151427920027963,16.51679603865387
FALL_CANDLE_REVERSE,2014-03-04 07:00:00+00:00,2014-03-04 13:00:00+00:00,-1.0,-1.013726503745658,-1.020589755618487,29.140705267102604,-1,1,1,28.872693602762407,30.398770653668556
FALL_CANDLE_REVERSE,2014-03-06 07:00:00+00:00,2014-03-06 11:00:00+00:00,-1.0,-1.0193025637334288,-1.028953845600143,20.72263589044752,-1,1,1,14.135437505213881,14.945186033193716
FALL_CANDLE_REVERSE,2014-03-17 07:00:00+00:00,2014-03-17 14:00:00+00:00,1.5,1.4857243006190948,1.4785864509286424,28.019642984008982,1,-1,-1,18.640743863536304,18.640899562691654
FALL_CANDLE_REVERSE,2014-03-19 07:00:00+00:00,2014-03-19 14:00:00+00:00,-1.0,-1.016797009421176,-1.025195514131764,23.81376291280277,1,-1,1,11.556058678754479,12.096118333892237
FALL_CANDLE_REVERSE,2014-03-20 07:00:00+00:00,2014-03-20 10:00:00+00:00,1.5,1.4862287196011816,1.4793430794017723,29.04595567121839,-1,1,-1,40.364303280816834,40.49874738297261
FALL_CANDLE_REVERSE,2014-03-24 07:00:00+00:00,2014-03-24 09:00:00+00:00,-1.0,-1.016176371749732,-1.0242645576245981,24.72742381224168,1,-1,-1,24.835030421341653,25.63149261957712
FALL_CANDLE_REVERSE,2014-03-26 07:00:00+00:00,2014-03-26 19:00:00+00:00,0.3737732255486096,0.3599297727505125,0.35300804635146404,28.89452550847612,-1,1,-1,15.231127889838492,15.85118949102494
FALL_CANDLE_REVERSE,2014-03-31 06:00:00+00:00,2014-03-31 09:00:00+00:00,-1.0,-1.0167942344838663,-1.0251913517257996,23.81769769763934,1,-1,1,12.605445197277843,12.954063789933707
FALL_CANDLE_REVERSE,2014-04-01 06:00:00+00:00,2014-04-01 12:00:00+00:00,1.5,1.4829667316697461,1.474450097504619,23.48345556733433,1,-1,-1,6.415122076424975,6.735450092080863
FALL_CANDLE_REVERSE,2014-04-08 06:00:00+00:00,2014-04-08 08:00:00+00:00,1.5,1.4737977295768248,1.4606965943652372,15.265852673828267,1,-1,1,39.27941767047768,40.08398428015541
FALL_CANDLE_REVERSE,2014-04-09 06:00:00+00:00,2014-04-09 14:00:00+00:00,1.5,1.4790159487293069,1.4685239230939602,19.062096009965895,1,-1,1,43.80597929318069,46.74329674727238
FALL_CANDLE_REVERSE,2014-04-10 06:00:00+00:00,2014-04-10 15:00:00+00:00,1.5,1.484621202463612,1.476931803695418,26.009835883043134,1,-1,1,48.064359000003265,49.31732473895631
FALL_CANDLE_REVERSE,2014-05-13 06:00:00+00:00,2014-05-13 09:00:00+00:00,-1.0,-1.0258436219988296,-1.0387654329982443,15.477706647238351,1,-1,1,31.377476894168865,33.32961431440674
FALL_CANDLE_REVERSE,2014-05-15 06:00:00+00:00,2014-05-15 07:00:00+00:00,1.5,1.4780473106245726,1.467070965936859,18.221002135972387,-1,1,1,15.423455919054726,16.39428457498565
FALL_CANDLE_REVERSE,2014-05-27 06:00:00+00:00,2014-05-27 09:00:00+00:00,-1.0,-1.02390012641178,-1.0358501896176702,16.736313152002634,1,-1,1,27.57088735405109,29.16628539968769
FALL_CANDLE_REVERSE,2014-06-12 06:00:00+00:00,2014-06-12 14:00:00+00:00,-1.0,-1.0213697791341314,-1.032054668701197,18.71802218868639,-1,1,-1,16.863766191044053,17.58215724023391
FALL_CANDLE_REVERSE,2014-06-17 06:00:00+00:00,2014-06-17 18:00:00+00:00,0.9056252054612604,0.8855002008954548,0.875437698612552,19.875771888252967,-1,1,1,25.306194022879055,25.95711389895606
FALL_CANDLE_REVERSE,2014-06-18 06:00:00+00:00,2014-06-18 10:00:00+00:00,1.5,1.4720891138549295,1.4581336707823942,14.331325702843928,1,-1,-1,13.60849219941604,13.67713006821168
FALL_CANDLE_REVERSE,2014-06-23 06:00:00+00:00,2014-06-23 09:00:00+00:00,1.5,1.4805021650379335,1.4707532475569003,20.51509825466313,-1,1,1,18.20954865917026,18.950018251141334
FALL_CANDLE_REVERSE,2014-07-01 06:00:00+00:00,2014-07-01 18:00:00+00:00,-0.37057970092482184,-0.39753095190117005,-0.41100657738934415,14.841611632463025,1,-1,1,46.3704417853595,48.79988962419106
FALL_CANDLE_REVERSE,2014-07-02 06:00:00+00:00,2014-07-02 12:00:00+00:00,1.5,1.473642239873459,1.4604633598101886,15.175796352938967,-1,1,1,20.42342962951854,21.841939020612177
FALL_CANDLE_REVERSE,2014-07-15 06:00:00+00:00,2014-07-15 08:00:00+00:00,-1.0,-1.02573433847114,-1.0386015077067101,15.543434327973241,1,-1,-1,16.36858653818995,16.603381988300193
FALL_CANDLE_REVERSE,2014-08-13 06:00:00+00:00,2014-08-13 12:00:00+00:00,-1.0,-1.0288850307353226,-1.043327546102984,13.84800326734123,-1,1,1,21.33319152307777,22.67806299282758
FALL_CANDLE_REVERSE,2014-08-26 06:00:00+00:00,2014-08-26 17:00:00+00:00,1.5,1.4783403408576379,1.4675105112864568,18.467511301582586,-1,1,1,24.881909015000087,25.66961511692183
FALL_CANDLE_REVERSE,2014-08-28 06:00:00+00:00,2014-08-28 12:00:00+00:00,1.5,1.481481840791748,1.4722227611876222,21.600419107626827,-1,1,1,29.154415700889285,29.394631498105745
FALL_CANDLE_REVERSE,2014-09-09 06:00:00+00:00,2014-09-09 14:00:00+00:00,-1.0,-1.0142235031559048,-1.0213352547338572,28.122467131730538,-1,1,-1,47.178994743548,47.92197569359344
FALL_CANDLE_REVERSE,2014-09-23 06:00:00+00:00,2014-09-23 09:00:00+00:00,1.5,1.4823369117041818,1.4735053675562726,22.646096384781192,1,-1,-1,12.40327591107194,13.206036036573337
FALL_CANDLE_REVERSE,2014-09-30 06:00:00+00:00,2014-09-30 09:00:00+00:00,1.5,1.484342334449032,1.4765135016735482,25.5465924149385,-1,1,1,19.047152560601592,20.48492665749482
FALL_CANDLE_REVERSE,2014-10-15 06:00:00+00:00,2014-10-15 11:00:00+00:00,-1.0,-1.01208074840529,-1.018121122607935,33.11053144893291,-1,1,-1,22.204516483628034,23.259204527740543
FALL_CANDLE_REVERSE,2014-10-22 06:00:00+00:00,2014-10-22 12:00:00+00:00,1.5,1.4868091760003317,1.4802137640004975,30.32411015491214,-1,1,1,18.566893541106424,19.567883124648038
FALL_CANDLE_REVERSE,2014-10-23 06:00:00+00:00,2014-10-23 07:00:00+00:00,-1.0,-1.0137971672055714,-1.0206957508083572,28.991458466813018,1,-1,-1,31.770100746471922,31.803863769781145
FALL_CANDLE_REVERSE,2014-10-27 07:00:00+00:00,2014-10-27 10:00:00+00:00,-1.0,-1.0140858283895098,-1.0211287425842646,28.39733588532822,1,-1,1,32.267597997304414,33.359059323354
FALL_CANDLE_REVERSE,2014-10-29 07:00:00+00:00,2014-10-29 14:00:00+00:00,-1.0,-1.0168990284801052,-1.0253485427201576,23.66999975595712,-1,1,1,24.128346975143263,24.3639934770785
FALL_CANDLE_REVERSE,2014-11-20 07:00:00+00:00,2014-11-20 08:00:00+00:00,-1.0,-1.0118217979522504,-1.0177326969283758,33.83580074838403,1,-1,1,35.231673667293755,37.31212177364757
FALL_CANDLE_REVERSE,2014-11-24 07:00:00+00:00,2014-11-24 14:00:00+00:00,-1.0,-1.011653240438527,-1.0174798606577906,34.3252164159892,-1,1,-1,43.89619747631012,45.36852601319437
FALL_CANDLE_REVERSE,2014-11-25 07:00:00+00:00,2014-11-25 13:00:00+00:00,-1.0,-1.0146683123002114,-1.0220024684503168,27.269667553658426,1,-1,-1,16.079596478204017,16.52147154387755
FALL_CANDLE_REVERSE,2014-11-26 07:00:00+00:00,2014-11-26 10:00:00+00:00,-1.0,-1.0143566712026,-1.0215350068038997,27.861611814830894,1,-1,1,20.039364115999902,20.29063469794
FALL_CANDLE_REVERSE,2014-12-22 07:00:00+00:00,2014-12-22 19:00:00+00:00,0.9773822161344229,0.9643937481459254,0.9578995141516766,30.796549705033524,-1,1,1,33.56486925620349,35.54497653851356
FALL_CANDLE_REVERSE,2014-12-23 07:00:00+00:00,2014-12-23 12:00:00+00:00,-1.0,-1.0164138879987346,-1.0246208319981018,24.369607007848366,1,-1,-1,24.0999857514561,24.14385071060717
FALL_CANDLE_REVERSE,2015-01-14 07:00:00+00:00,2015-01-14 13:00:00+00:00,-1.0,-1.010948581404507,-1.0164228721067603,36.534413475278505,-1,1,1,18.603414523102558,19.06850394655303
FALL_CANDLE_REVERSE,2015-01-15 07:00:00+00:00,2015-01-15 09:00:00+00:00,1.5,1.489736571159738,1.4846048567396068,38.973330085443834,-1,1,1,15.779956547451876,16.299743061185488
FALL_CANDLE_REVERSE,2015-01-19 07:00:00+00:00,2015-01-19 19:00:00+00:00,0.2848075550567987,0.27759723720725915,0.27399207828248934,55.4760564439668,1,-1,-1,30.324629236617653,32.30076849589967
FALL_CANDLE_REVERSE,2015-01-22 07:00:00+00:00,2015-01-22 13:00:00+00:00,-1.0,-1.0085754013893202,-1.0128631020839804,46.64504690102986,1,-1,1,32.81601002787824,33.77462916648712
FALL_CANDLE_REVERSE,2015-01-29 07:00:00+00:00,2015-01-29 14:00:00+00:00,-1.0,-1.0083076780990536,-1.0124615171485802,48.14823049602398,-1,1,-1,21.89642089179708,23.11425311409393
FALL_CANDLE_REVERSE,2015-02-03 07:00:00+00:00,2015-02-03 13:00:00+00:00,1.5,1.4891662223314808,1.4837493334972214,36.92156256467427,1,-1,1,9.485057969043648,9.649113195457783
FALL_CANDLE_REVERSE,2015-02-17 07:00:00+00:00,2015-02-17 09:00:00+00:00,-1.0,-1.0101900113180966,-1.015285016977145,39.2541271558385,-1,1,-1,34.75373400143145,34.78486468102744
FALL_CANDLE_REVERSE,2015-02-18 07:00:00+00:00,2015-02-18 11:00:00+00:00,-1.0,-1.011765133980086,-1.0176477009701288,33.99876284256998,1,-1,-1,16.759564864301165,18.007070375273152
FALL_CANDLE_REVERSE,2015-03-04 07:00:00+00:00,2015-03-04 09:00:00+00:00,1.5,1.4841256625893244,1.4761884938839867,25.19790210147591,-1,1,1,9.689756363154599,10.246250024724239
FALL_CANDLE_REVERSE,2015-03-10 07:00:00+00:00,2015-03-10 08:00:00+00:00,1.5,1.4893430521567899,1.4840145782351846,37.53419889868827,-1,1,-1,35.08973322513342,35.56418416138698
FALL_CANDLE_REVERSE,2015-04-06 06:00:00+00:00,2015-04-06 18:00:00+00:00,-0.14003173624293952,-0.14985852475121667,-0.15477191900535525,40.70505838841223,1,-1,1,46.00000382082874,47.31259254365532
FALL_CANDLE_REVERSE,2015-04-08 06:00:00+00:00,2015-04-08 14:00:00+00:00,-1.0,-1.0101771329554101,-1.0152656994331153,39.3038001716741,1,-1,-1,32.45547585657812,33.808598583283995
FALL_CANDLE_REVERSE,2015-04-13 06:00:00+00:00,2015-04-13 18:00:00+00:00,0.36871482913250647,0.35949695840419404,0.35488802304003786,43.39396936555127,-1,1,-1,34.191552657514364,35.402305639320076
