n,ev,pf,wr,totalR,maxDD,annual_freq,ytd2026,pos_years,recent_pf,recent_ev,old_pf,old_ev,day_policy,combo,windows,distance260,quality
4589,0.03461692435355224,1.076207707925031,0.4563085639572892,158.85706585845125,70.4196263410889,316.0,165,10,1.1577443086550825,0.06918596340068602,1.0400288808034333,0.01851210192579429,MonFri,LON_OPEN+LON_H1+LON_H2+LON_H3,4,56.0,True
2969,0.012164613343543313,1.0301416969566266,0.4624452677669249,36.116737016980096,33.10589847722409,203.42857142857142,121,9,1.0502838674351842,0.020398380078963357,1.062714715804016,0.024552221491810113,MonThu,LON_H1+NY_OPEN+NY_H1,3,56.571428571428584,True
2941,0.036247880351576,1.091825731338915,0.4726283577014621,106.60501611398502,35.02076355575243,202.35714285714286,108,10,1.2269903149461912,0.08438546994129892,1.025443244777045,0.010067365641613656,MonThu,LON_OPEN+LON_H3+NY_H2,3,57.64285714285714,True
2918,0.045207069010431235,1.1117499147554557,0.4712131596984236,131.91422737243835,31.11643923191841,200.85714285714286,106,9,1.2529364458336583,0.09683581484420882,1.0597018418623183,0.02419358581079948,MonThu,LON_OPEN+LON_H2+NY_H2,3,59.14285714285714,True
2919,-0.017002640370103204,0.9576172264384778,0.45426515930113054,-49.630707240331255,73.66497589329276,200.64285714285714,110,6,1.0013175224488742,0.0005247200545256772,0.9289947044398461,-0.028507832436593477,MonThu,LON_H2+LON_H3+NY_H2,3,59.35714285714286,False
2909,0.07058149482798776,1.1776795888325402,0.4767961498796837,205.32156845461637,28.9127500358034,200.14285714285714,107,12,1.4132487851020983,0.15001294392588468,1.1022942997560754,0.040819606502058396,MonThu,LON_OPEN+LON_H1+NY_H2,3,59.85714285714286,True
2909,0.03466482459916696,1.0813333472645552,0.4730147817119285,100.8399747589767,47.52767845029425,200.07142857142858,108,10,1.1219100438726417,0.05086747781714363,1.079801955227771,0.033772244552997856,MonThu,LON_OPEN+LON_H3+NY_OPEN,3,59.928571428571416,True
2910,0.008170664550462819,1.0207449292763913,0.45979381443298967,23.776633841846802,46.6446706935222,199.92857142857142,111,6,1.1376882547287928,0.0521742783255566,0.9664936139997292,-0.013251364219582463,MonThu,LON_H1+LON_H3+NY_H2,3,60.071428571428584,True
2889,0.029889829299770306,1.0718870475279023,0.46590515749394257,86.35171684703641,29.07950986352813,198.64285714285714,108,11,1.1134237914913627,0.04624502170218041,1.003287997548282,0.0013776295763160045,MonThu,LON_OPEN+LON_H3+NY_H1,3,61.35714285714286,True
2886,0.04371073666577617,1.1001718517965833,0.4715869715869716,126.14918601743003,35.84926678865653,198.57142857142858,106,11,1.1470979582907284,0.06315788544284201,1.1108296646460065,0.04796993283669503,MonThu,LON_OPEN+LON_H2+NY_OPEN,3,61.428571428571416,True
2887,0.017002371008070703,1.0421108521256408,0.45826117076550055,49.08584510030012,41.049999074090636,198.42857142857142,109,9,1.1642776425918513,0.06407923703597454,1.0011977606395972,0.0004848600765074604,MonThu,LON_H1+LON_H2+NY_H2,3,61.571428571428584,True
2887,-0.01918799743517131,0.9556797697106535,0.45445098718392796,-55.39574859533957,89.07275720366908,198.35714285714286,110,5,0.9210889112792132,-0.03504502696240091,0.9864173529914758,-0.00581298243483484,MonThu,LON_H2+LON_H3+NY_OPEN,3,61.64285714285714,False
4686,0.03908519817871366,1.0900863455259129,0.46116090482287664,183.1532386654522,43.570646892037395,322.0,178,11,1.152516913241031,0.06474747985113452,1.0548764623460145,0.023933146327565116,MonFri,LON_OPEN+LON_H1+LON_H2+NY_H1,4,62.0,True
2877,0.06936271362516792,1.1616551344263142,0.47723322905804655,199.5565270996081,40.90929976053522,197.85714285714286,107,11,1.2878171689735078,0.11774799309995276,1.1521659741935901,0.06497393889983885,MonThu,LON_OPEN+LON_H1+NY_OPEN,3,62.14285714285714,True
2878,0.006258371260194057,1.0147030020217525,0.4600416956219597,18.011592486838495,53.540729703674174,197.64285714285714,111,7,1.042261839922784,0.01793518714716179,1.023177710183217,0.00978814633967497,MonThu,LON_H1+LON_H3+NY_OPEN,3,62.35714285714286,True
4697,0.0053573074286443565,1.0125545052757903,0.45305514157973176,25.16327299234254,51.90312995066742,322.7142857142857,179,8,1.0172551662720009,0.0074041065488454445,0.9862806570056802,-0.005868087087017007,MonFri,LON_H1+LON_H2+LON_H3+NY_H1,4,62.71428571428572,True
2866,0.038960547140784986,1.0914724179040272,0.46441032798325194,111.66092810548977,29.039554726122233,197.14285714285714,106,11,1.139558881503858,0.058586371928346925,1.036639066839631,0.015708165463880302,MonThu,LON_OPEN+LON_H2+NY_H1,3,62.85714285714286,True
2867,-0.024375307466787524,0.942305458683283,0.44715730728985004,-69.88400650727984,87.39147787792479,196.92857142857142,110,7,0.9069589343712371,-0.04046513518364387,0.9117220989450711,-0.03742794929462728,MonThu,LON_H2+LON_H3+NY_H1,3,63.071428571428584,False
4700,0.028690476365008075,1.066501060610537,0.4595744680851064,134.84523891553795,51.19614889162486,323.35714285714283,173,11,1.124401146479437,0.05275221949175256,0.9999574290967661,-1.8671526776535774e-05,MonThu,LON_OPEN+LON_H1+LON_H2+LON_H3+NY_H1,5,63.35714285714283,True
2857,0.06477713307233735,1.1547604950495602,0.47007350367518375,185.0682691876678,28.782770014561763,196.42857142857142,107,12,1.2847624322222457,0.11370832416048053,1.076810469274999,0.03247264946606388,MonThu,LON_OPEN+LON_H1+NY_H1,3,63.571428571428584,True
2858,0.0012327972620357593,1.0029697531894626,0.45276417074877534,3.5233345748982003,47.26808053045757,196.21428571428572,111,8,1.0313654661447045,0.013015689363225709,0.9472373859179775,-0.02206494993695667,MonThu,LON_H1+LON_H3+NY_H1,3,63.78571428571428,True
2855,0.015173661557019899,1.034809236489049,0.4584938704028021,43.32080374529181,42.790828349787226,196.14285714285714,109,9,1.0679323519247288,0.029654552032413975,1.0546508575647762,0.023592081036772183,MonThu,LON_H1+LON_H2+NY_OPEN,3,63.85714285714286,True
4720,0.031638452717686075,1.0722696609529248,0.4639830508474576,149.33349682747826,64.82528564115574,324.7857142857143,173,11,1.1292473667686844,0.05555127907322757,1.0446187183137183,0.019677360537457368,MonThu,LON_OPEN+LON_H1+LON_H2+LON_H3+NY_OPEN,5,64.78571428571428,True
4730,0.03835848038068212,1.0859080230595088,0.4619450317124736,181.43561220062642,53.48064353318214,324.92857142857144,181,10,1.1466148963279406,0.06384053401041984,1.0904023479243288,0.040290147558017186,MonFri,LON_OPEN+LON_H1+LON_H2+NY_OPEN,4,64.92857142857144,True
2835,0.010170210170494364,1.0239095925402875,0.45114638447971783,28.832545833351524,46.091133731403836,194.71428571428572,109,8,1.0580096295339965,0.024775453050897515,0.9809772353032238,-0.00813566610010743,MonThu,LON_H1+LON_H2+NY_H1,3,65.28571428571428,True
4741,0.004945295618543918,1.011254566490109,0.4539126766504957,23.445646527516715,61.39673167150157,325.64285714285717,182,7,1.0157713540860975,0.006936508049457428,1.0240568183258216,0.010515968224740558,MonFri,LON_H1+LON_H2+LON_H3+NY_OPEN,4,65.64285714285717,True
4737,0.04050422417986274,1.0956278563120634,0.4659066919991556,191.8685099400098,41.04347158179066,325.92857142857144,174,10,1.1381008054019315,0.05734886406693176,1.0670065265886797,0.02842466751860215,MonFri,LON_OPEN+LON_H1+LON_H3+NY_H1,4,65.92857142857144,True
4743,0.02036302421008153,1.047239879188044,0.4608897322369808,96.58182382841669,46.5768574432951,326.5,172,11,1.0523448425167334,0.022523483280877894,1.0247908718566074,0.010706342497154372,MonFri,LON_OPEN+LON_H2+LON_H3+NY_H1,4,66.5,True
4752,0.03263858126735828,1.078038922704145,0.46380471380471383,155.09853818248655,56.46190193368775,327.07142857142856,173,10,1.1900279151797744,0.07626996861293321,1.0124467062657168,0.00528038400639122,MonThu,LON_OPEN+LON_H1+LON_H2+LON_H3+NY_H2,5,67.07142857142856,True
4762,0.03566142258439828,1.08473759414893,0.4609407811843763,169.8196943469046,60.809118889419274,327.35714285714283,179,11,1.2165346367598735,0.08693263103835874,1.0520668236263313,0.021922375143521265,MonFri,LON_OPEN+LON_H1+LON_H2+NY_H2,4,67.35714285714283,True
4773,0.002478468190612805,1.0059888194950104,0.45296459249947624,11.829728673794918,82.31670634735573,328.07142857142856,180,7,1.0754932972499776,0.03066825801245977,0.9822279849518045,-0.007343906820555445,MonFri,LON_H1+LON_H2+LON_H3+NY_H2,4,68.07142857142856,True
2775,0.03371379588300836,1.0749944655198584,0.461981981981982,93.55578357534819,38.05881219582247,191.35714285714286,96,12,1.129177816358617,0.056814564231628804,0.9987879721086552,-0.0005616460901242133,MonThu,LON_OPEN+LON_H2+LON_H3,3,68.64285714285714,True
4781,0.039772199011751504,1.091186437310617,0.4666387784982221,190.15088347518395,54.88257765258905,328.85714285714283,177,10,1.1326579163288244,0.05651494657110454,1.1028606022591512,0.04463436167535513,MonFri,LON_OPEN+LON_H1+LON_H3+NY_OPEN,4,68.85714285714283,True
2766,0.06036266256598924,1.13656027939886,0.467823571945047,166.96312465752624,45.236581809723035,190.64285714285714,97,11,1.2700099062801338,0.11312195636060017,1.0362748592499755,0.016603392851233464,MonThu,LON_OPEN+LON_H1+LON_H3,3,69.35714285714286,True
4787,0.01981704561595799,1.04467587818282,0.4616670148318362,94.8641973635909,55.43619480788305,329.42857142857144,175,10,1.049759341855508,0.021943675346068378,1.0614577647008396,0.027126835355056313,MonFri,LON_OPEN+LON_H2+LON_H3+NY_OPEN,4,69.42857142857144,True
4812,-0.0029314823888507363,0.9930514659466195,0.4551122194513716,-14.106293255149744,61.1160870333951,330.35714285714283,187,7,0.9941622074961535,-0.0024935901821425757,0.9923133094807571,-0.003216881223398169,MonThu,LON_H1+LON_H2+LON_H3+NY_OPEN+NY_H1,5,70.35714285714283,False
4811,0.03480329273698188,1.0820962454078276,0.4653918104344211,167.43864135761982,44.907428090057344,330.57142857142856,183,11,1.1354107703009975,0.05661453442280279,1.0683633991182802,0.02879133972328918,MonThu,LON_OPEN+LON_H1+LON_H2+NY_OPEN+NY_H1,5,70.57142857142856,True
2743,0.0700956383215383,1.154793028812311,0.46627779803135255,192.27233591597954,34.01408602153163,189.14285714285714,95,11,1.2943114500031985,0.12705933629007288,1.0678042936652647,0.03173489142765942,MonThu,LON_OPEN+LON_H1+LON_H2,3,70.85714285714286,True
2744,0.003909402807292259,1.0087023956993495,0.44825072886297374,10.727401303209959,51.040546884562175,188.92857142857142,99,7,1.0498470659853856,0.022289385579446652,0.9461560947947082,-0.024842627022800545,MonThu,LON_H1+LON_H2+LON_H3,3,71.07142857142858,True
4813,0.03709432071919015,1.090288270435289,0.4656139621857469,178.5349656214622,59.31484675451868,331.2857142857143,175,10,1.2017604529942998,0.07926999120165239,1.0643626250813027,0.02634871939999905,MonFri,LON_OPEN+LON_H1+LON_H3+NY_H2,4,71.28571428571428,True
4838,0.009868089982331065,1.0234976519713148,0.4586606035551881,47.74181933451769,41.262698346192266,331.64285714285717,195,10,1.0082698156025305,0.00352475327624269,1.0381040561627353,0.015746753017342026,MonFri,LON_H1+LON_H2+NY_OPEN+NY_H1,4,71.64285714285717,True
4819,0.017275011311448246,1.041304488478914,0.46067648889811164,83.24827950986909,63.35364998536965,331.85714285714283,173,11,1.1114574805191486,0.04541001550708916,1.0214179740618958,0.008931509707591673,MonFri,LON_OPEN+LON_H2+LON_H3+NY_H2,4,71.85714285714283,True
4834,0.029402033533133323,1.070359409403915,0.46628051303268514,142.12943009916648,53.96429958520356,332.07142857142856,185,10,1.1199496043817085,0.04929026281560857,1.049031072882956,0.020369512394784576,MonThu,LON_OPEN+LON_H1+LON_H3+NY_OPEN+NY_H1,5,72.07142857142856,True
4844,-0.0017219760322339892,0.9957251191535801,0.4549958711808423,-8.341251900141444,83.27432430826856,332.64285714285717,187,7,1.0466716342045772,0.01864475605572572,0.9579254740315375,-0.016935498543268934,MonThu,LON_H1+LON_H2+LON_H3+NY_H1+NY_H2,5,72.64285714285717,False
4843,0.014189983278337483,1.0336062809485869,0.4629361965723725,68.72208901698843,46.70955967027624,332.7857142857143,184,10,1.0406418948392646,0.017186677626044786,1.0255891864607283,0.010721036165752167,MonThu,LON_OPEN+LON_H2+LON_H3+NY_OPEN+NY_H1,5,72.78571428571428,True
4843,0.03576371726463517,1.0883397256937357,0.4652075160024778,173.2036827126281,43.54068899115101,332.85714285714283,183,8,1.1974941701490698,0.07706141767841593,1.0362796206673879,0.014684814604487346,MonThu,LON_OPEN+LON_H1+LON_H2+NY_H1+NY_H2,5,72.85714285714283,True
4870,0.007418049585379034,1.0187778207515548,0.457700205338809,36.125901480795896,59.379617495825734,334.07142857142856,193,9,1.0686078258950478,0.0269852800745092,0.9957035847812081,-0.001675142450322476,MonFri,LON_H1+LON_H2+NY_H1+NY_H2,4,74.07142857142856,True
4864,0.0012637759070310123,1.0030891866260632,0.45929276315789475,6.147006011798844,69.76309269120206,334.07142857142856,187,6,1.0530807629870882,0.021503422621851027,1.0045369306368486,0.0018377013429766356,MonThu,LON_H1+LON_H2+LON_H3+NY_OPEN+NY_H2,5,74.07142857142856,True
4863,0.03859591622960485,1.0938799445527727,0.46946329426280076,187.6919406245684,53.98015704455482,334.2857142857143,183,11,1.2010947950821615,0.07962318925406692,1.0826886247415557,0.03368361220592122,MonThu,LON_OPEN+LON_H1+LON_H2+NY_OPEN+NY_H2,5,74.28571428571428,True
4866,0.030393438441055243,1.0761886139867534,0.46609124537607893,147.8944714541748,46.73882134842633,334.35714285714283,185,10,1.1817339986796949,0.06967587669539592,1.0157567789411361,0.0062882115463786725,MonThu,LON_OPEN+LON_H1+LON_H3+NY_H1+NY_H2,5,74.35714285714283,True
4878,0.043962086158709515,1.1054386736400181,0.4710947109471095,214.447056282185,29.52702088160565,334.85714285714283,190,13,1.1270530881098422,0.05243540024535504,1.1200487895799989,0.04916104599157378,MonFri,LON_OPEN+LON_H1+NY_OPEN+NY_H1,4,74.85714285714283,True
4875,0.015279411358358306,1.0378870437254109,0.46276923076923077,74.48713037199674,46.61765461965396,335.07142857142856,184,9,1.0963194095285689,0.03806593309695486,0.9919777333123758,-0.003230830599434557,MonThu,LON_OPEN+LON_H2+LON_H3+NY_H1+NY_H2,5,75.07142857142856,True
4884,0.024398110190538884,1.0575113486951935,0.46621621621621623,119.1603701705919,39.90070299940142,335.42857142857144,188,12,1.0428740033676065,0.018323956090895255,1.076879033139662,0.03205393061309276,MonFri,LON_OPEN+LON_H2+NY_OPEN+NY_H1,4,75.42857142857144,True
4889,0.011547778811428775,1.0281568512097612,0.46328492534260585,56.45709060907528,39.526188890454534,335.57142857142856,191,9,0.9941998713609499,-0.0024200602710325084,1.0496051018956079,0.019954261496538703,MonFri,LON_H1+LON_H3+NY_OPEN+NY_H1,4,75.57142857142856,False
4886,0.033234287631214714,1.0820204238730624,0.47032337290216947,162.3827293661151,67.59211545446512,335.7857142857143,185,9,1.1856863885011062,0.07225710476614422,1.063062928468569,0.025332778265872057,MonThu,LON_OPEN+LON_H1+LON_H3+NY_OPEN+NY_H2,5,75.78571428571428,True
4895,-0.007932501634835104,0.9809955280127862,0.4584269662921348,-38.82959550251783,80.07938948880285,336.14285714285717,189,8,0.9156772218462416,-0.036407390048637966,1.0086085186688278,0.00352536918815942,MonFri,LON_H2+LON_H3+NY_OPEN+NY_H1,4,76.14285714285717,False
4895,0.01817679025208111,1.0443844241610625,0.4670071501532176,88.97538828393704,58.818044399856106,336.5,184,10,1.1018361275652078,0.04082276129979309,1.0388087390585308,0.015729647606509377,MonThu,LON_OPEN+LON_H2+LON_H3+NY_OPEN+NY_H2,5,76.5,True
4914,0.0070020909678408785,1.0171805151904774,0.45848595848595847,34.40827501597008,61.85541833436156,337.0,196,9,1.0653484024850606,0.026394643899555866,1.035039366087801,0.014000644462269504,MonFri,LON_H1+LON_H2+NY_OPEN+NY_H2,4,77.0,True
2668,-0.0018565767833356994,0.9948788602436275,0.4715142428785607,-4.953346857939646,44.05247012925241,182.85714285714286,108,7,0.9928479827486493,-0.0026294104490137203,1.083503653745873,0.028506928436212234,MonFri,NY_OPEN+NY_H2,2,77.14285714285714,False
4910,0.04130980416058313,1.1053150609873825,0.47006109979633404,202.83113842846316,38.14447328247578,337.2857142857143,188,12,1.1970962191781414,0.07494526074080975,1.0812769427072022,0.03133429477531609,MonFri,LON_OPEN+LON_H1+NY_H1+NY_H2,4,77.28571428571428,True
4916,0.021876414222308807,1.0547568720846818,0.4652156224572823,107.54445231687009,41.97913414258927,337.85714285714283,186,11,1.105262990342446,0.04152631976766269,1.036408780212127,0.014313006616924613,MonFri,LON_OPEN+LON_H2+NY_H1+NY_H2,4,77.85714285714283,True
4921,0.00911220742844005,1.0236356618865785,0.4623044096728307,44.84117275535348,48.10031582807062,338.0,189,9,1.0537038759790958,0.020682967837429667,1.0068771406516888,0.002606244214718536,MonFri,LON_H1+LON_H3+NY_H1+NY_H2,4,78.0,True
4927,-0.010238586027245715,0.9739336368677005,0.45747919626547595,-50.44551335623964,77.66085639806295,338.57142857142856,187,8,0.9683904865725071,-0.01261938104806679,0.9644364475612467,-0.013741228913308864,MonFri,LON_H2+LON_H3+NY_H1+NY_H2,4,78.57142857142856,False
4935,0.025911984082097154,1.0625226817285152,0.4707193515704154,127.87564144514945,35.06248396454609,339.35714285714283,184,11,1.0289023492793126,0.012092660352061971,1.0894226259022888,0.036280062575754925,MonFri,LON_OPEN+LON_H3+NY_OPEN+NY_H1,4,79.35714285714283,True
4955,0.004894480432278589,1.0123543238866297,0.4607467204843592,24.25215054194041,59.25621435188454,339.85714285714283,197,7,1.0581375243114235,0.022920491637681534,1.0280087878789417,0.010837965992484483,MonThu,LON_H1+LON_H2+NY_OPEN+NY_H1+NY_H2,5,79.85714285714283,True
2624,-0.0012331251498147245,0.9963575879877603,0.47027439024390244,-3.235720393113837,42.519901648353,179.92857142857142,105,7,0.9944574473519228,-0.0019268991940262316,0.999608085729176,-0.0001260330853896839,MonFri,NY_H1+NY_H2,2,80.07142857142858,False
4954,0.040596187316034996,1.100314201561242,0.47073072264836496,201.11351196363736,50.22428269443226,340.2142857142857,191,11,1.1893730347772957,0.07401676612960009,1.1184409095555938,0.04684648994879412,MonFri,LON_OPEN+LON_H1+NY_OPEN+NY_H2,4,80.21428571428572,True
4960,0.021336053599202473,1.051801609576838,0.4659274193548387,105.82682585204427,54.72527519548061,340.7857142857143,189,10,1.1008031702431702,0.04083186548166719,1.0745046226711108,0.03002004286285151,MonFri,LON_OPEN+LON_H2+NY_OPEN+NY_H2,4,80.78571428571428,True
4965,0.0086855078127951,1.0218228553585467,0.46304128902316216,43.12354629052768,50.46332617204412,340.92857142857144,192,7,1.050934765804092,0.020147986726323185,1.046684884017613,0.018150799613094654,MonFri,LON_H1+LON_H3+NY_OPEN+NY_H2,4,80.92857142857144,True
4978,-0.00021234646776072873,0.9994561206759934,0.4616311771795902,-1.0570607165129076,57.5217450139619,341.35714285714283,199,5,1.0418795385130455,0.016233370737512368,1.0075132704110439,0.0028667700917976956,MonThu,LON_H1+LON_H3+NY_OPEN+NY_H1+NY_H2,5,81.35714285714283,False
4971,-0.010493490207416101,0.9741018168284908,0.45825789579561454,-52.16313982106544,89.55298797055471,341.5,190,7,0.9684541855290537,-0.012921879195996099,1.0050026486895536,0.001981170752360974,MonFri,LON_H2+LON_H3+NY_OPEN+NY_H2,4,81.5,False
