filter,sl_atr,rr,period,trades,wr,pf,ev,ev_comm,ev_stress,total,maxdd,positive_years,years
DI_GAP5_SUPPORT,3.0,0.4,OOS,46,0.6739130434782609,0.9892688413982397,-0.002924126365140119,-0.01508188200258004,-0.021160759821299998,-0.13450981279644547,3.2,3,5
DI_GAP5_SUPPORT,3.0,0.4,YTD2026,6,0.6666666666666666,0.8,-0.06666666666666665,-0.08083819609947229,-0.08792396081587511,-0.3999999999999999,1.2,0,1
DI_GAP5_SUPPORT,3.0,0.4,FULL,155,0.6838709677419355,1.0293489015222739,0.007724840481648615,-0.0037687523496081777,-0.00951554876523658,1.1973502746555353,8.569355146742566,10,15
DI_GAP5_SUPPORT,3.0,0.5,TRAIN,109,0.6513761467889908,1.1141473013153065,0.03279842470467208,0.02158512076409806,0.015978468793811044,3.5750282928092565,8.982396243664327,5,10
DI_GAP5_SUPPORT,3.0,0.5,OOS,46,0.6304347826086957,0.9409534345663505,-0.01865680184146316,-0.03081455747890311,-0.03689343529762305,-0.8582128847073054,3.0,2,5
DI_GAP5_SUPPORT,3.0,0.5,YTD2026,6,0.6666666666666666,1.0,0.0,-0.01417152943280564,-0.02125729414920846,0.0,1.0,0,1
DI_GAP5_SUPPORT,3.0,0.5,FULL,155,0.6451612903225806,1.0592493356449013,0.017527841342593227,0.006034248511336427,0.00028745209570802343,2.71681540810195,9.163189478500023,7,15
DI_GAP5_SUPPORT,3.0,0.6,TRAIN,109,0.5963302752293578,1.0757590285755418,0.024677050082477853,0.013463746141903836,0.007857094171616813,2.689798458990086,8.654489269132904,4,10
DI_GAP5_SUPPORT,3.0,0.6,OOS,46,0.5869565217391305,0.9490396025803334,-0.017715623996216907,-0.029873379633656848,-0.03595225745237682,-0.8149187038259778,3.9196243317000583,2,5
DI_GAP5_SUPPORT,3.0,0.6,YTD2026,6,0.6666666666666666,1.2,0.06666666666666665,0.052495137233861046,0.04540937251745817,0.3999999999999999,1.0,1,1
DI_GAP5_SUPPORT,3.0,0.6,FULL,155,0.5935483870967742,1.0364083487583806,0.0120959984204136,0.0006024055891567762,-0.005144390826471622,1.874879755164108,8.654489269132904,6,15
DI_GAP5_SUPPORT,3.0,0.75,TRAIN,109,0.5688073394495413,1.0752228029054007,0.026056702814869447,0.014843398874295432,0.009236746904008426,2.84018060682077,7.926037314384563,5,10
DI_GAP5_SUPPORT,3.0,0.75,OOS,46,0.5217391304347826,0.9124483426604154,-0.034661108039713326,-0.04681886367715328,-0.052897741495873216,-1.594410969826813,4.719624331700058,2,5
DI_GAP5_SUPPORT,3.0,0.75,YTD2026,6,0.5,1.0135716110862012,0.0050212082714820765,-0.009150321161323546,-0.016236085877726365,0.03012724962889246,1.0,1,1
DI_GAP5_SUPPORT,3.0,0.75,FULL,155,0.5548387096774193,1.0222586061814054,0.008037223464477135,-0.0034563693667796634,-0.009203165782408065,1.245769636993956,7.926037314384563,7,15
DI_GAP5_SUPPORT,3.0,1.0,TRAIN,109,0.4954128440366973,1.057849990424088,0.022133919090006147,0.010920615149432116,0.005313963179145134,2.41259718081067,12.182555530707898,6,10
DI_GAP5_SUPPORT,3.0,1.0,OOS,46,0.4782608695652174,0.8582055333444001,-0.062300445602075406,-0.07445820123951537,-0.08053707905823529,-2.8658204976954686,5.287297556456131,2,5
DI_GAP5_SUPPORT,3.0,1.0,YTD2026,6,0.5,1.3514288147816016,0.13002120827148209,0.11584967883867647,0.10876391412227364,0.7801272496288925,1.0,1,1
DI_GAP5_SUPPORT,3.0,1.0,FULL,155,0.49032258064516127,0.9926799646306056,-0.0029240213992567632,-0.014417614230513576,-0.02016441064614197,-0.45322331688479833,12.182555530707898,8,15
DI_GAP10_SUPPORT,0.75,0.2,TRAIN,49,0.16326530612244897,0.03902439024390244,-0.8040816326530613,-0.8495890665867274,-0.8723427835535603,-39.400000000000006,39.4,0,10
DI_GAP10_SUPPORT,0.75,0.2,OOS,21,0.047619047619047616,0.01,-0.9428571428571428,-0.9916084520588723,-1.015984106659737,-19.8,19.8,0,5
DI_GAP10_SUPPORT,0.75,0.2,YTD2026,3,0.0,0.0,-1.0,-1.0542533980617421,-1.081380097092613,-3.0,3.0,0,1
DI_GAP10_SUPPORT,0.75,0.2,FULL,70,0.12857142857142856,0.029508196721311476,-0.8457142857142858,-0.8921948822283708,-0.9154351804854134,-59.2,59.199999999999996,0,15
DI_GAP10_SUPPORT,0.75,0.25,TRAIN,49,0.16326530612244897,0.04878048780487805,-0.7959183673469388,-0.841425801280605,-0.8641795182474379,-39.0,39.0,0,10
DI_GAP10_SUPPORT,0.75,0.25,OOS,21,0.047619047619047616,0.0125,-0.9404761904761905,-0.9892274996779197,-1.0136031542787847,-19.75,19.75,0,5
DI_GAP10_SUPPORT,0.75,0.25,YTD2026,3,0.0,0.0,-1.0,-1.0542533980617421,-1.081380097092613,-3.0,3.0,0,1
DI_GAP10_SUPPORT,0.75,0.25,FULL,70,0.12857142857142856,0.036885245901639344,-0.8392857142857143,-0.8857663107997994,-0.909006609056842,-58.75,58.75,0,15
DI_GAP10_SUPPORT,0.75,0.3,TRAIN,49,0.16326530612244897,0.058536585365853655,-0.7877551020408162,-0.8332625359744824,-0.8560162529413154,-38.599999999999994,38.6,0,10
DI_GAP10_SUPPORT,0.75,0.3,OOS,21,0.047619047619047616,0.015,-0.9380952380952381,-0.9868465472969674,-1.0112222018978323,-19.7,19.7,0,5
DI_GAP10_SUPPORT,0.75,0.3,YTD2026,3,0.0,0.0,-1.0,-1.0542533980617421,-1.081380097092613,-3.0,3.0,0,1
DI_GAP10_SUPPORT,0.75,0.3,FULL,70,0.12857142857142856,0.04426229508196721,-0.8328571428571429,-0.879337739371228,-0.9025780376282706,-58.3,58.300000000000004,0,15
DI_GAP10_SUPPORT,0.75,0.4,TRAIN,49,0.16326530612244897,0.07804878048780488,-0.7714285714285714,-0.8169360053622375,-0.8396897223290705,-37.8,37.8,0,10
DI_GAP10_SUPPORT,0.75,0.4,OOS,21,0.047619047619047616,0.02,-0.9333333333333333,-0.9820846425350626,-1.0064602971359276,-19.6,19.6,0,5
DI_GAP10_SUPPORT,0.75,0.4,YTD2026,3,0.0,0.0,-1.0,-1.0542533980617421,-1.081380097092613,-3.0,3.0,0,1
DI_GAP10_SUPPORT,0.75,0.4,FULL,70,0.12857142857142856,0.05901639344262295,-0.82,-0.8664805965140852,-0.8897208947711276,-57.4,57.4,0,15
DI_GAP10_SUPPORT,0.75,0.5,TRAIN,49,0.14285714285714285,0.08333333333333333,-0.7857142857142857,-0.8312217196479519,-0.8539754366147848,-38.5,38.5,0,10
DI_GAP10_SUPPORT,0.75,0.5,OOS,21,0.047619047619047616,0.025,-0.9285714285714286,-0.9773227377731578,-1.0016983923740228,-19.5,19.5,0,5
DI_GAP10_SUPPORT,0.75,0.5,YTD2026,3,0.0,0.0,-1.0,-1.0542533980617421,-1.081380097092613,-3.0,3.0,0,1
DI_GAP10_SUPPORT,0.75,0.5,FULL,70,0.11428571428571428,0.06451612903225806,-0.8285714285714286,-0.8750520250855137,-0.8982923233425564,-58.0,58.0,0,15
DI_GAP10_SUPPORT,0.75,0.6,TRAIN,49,0.14285714285714285,0.1,-0.7714285714285714,-0.8169360053622375,-0.8396897223290705,-37.8,37.8,0,10
DI_GAP10_SUPPORT,0.75,0.6,OOS,21,0.047619047619047616,0.03,-0.9238095238095237,-0.972560833011253,-0.9969364876121182,-19.4,19.4,0,5
DI_GAP10_SUPPORT,0.75,0.6,YTD2026,3,0.0,0.0,-1.0,-1.0542533980617421,-1.081380097092613,-3.0,3.0,0,1
DI_GAP10_SUPPORT,0.75,0.6,FULL,70,0.11428571428571428,0.07741935483870968,-0.8171428571428572,-0.8636234536569423,-0.8868637519139849,-57.2,57.199999999999996,0,15
DI_GAP10_SUPPORT,0.75,0.75,TRAIN,49,0.14285714285714285,0.125,-0.75,-0.7955074339336662,-0.8182611509004991,-36.75,36.75,0,10
DI_GAP10_SUPPORT,0.75,0.75,OOS,21,0.047619047619047616,0.0375,-0.9166666666666666,-0.9654179758683958,-0.9897936304692608,-19.25,19.25,0,5
DI_GAP10_SUPPORT,0.75,0.75,YTD2026,3,0.0,0.0,-1.0,-1.0542533980617421,-1.081380097092613,-3.0,3.0,0,1
DI_GAP10_SUPPORT,0.75,0.75,FULL,70,0.11428571428571428,0.0967741935483871,-0.8,-0.8464805965140851,-0.8697208947711278,-56.0,56.0,0,15
DI_GAP10_SUPPORT,0.75,1.0,TRAIN,49,0.10204081632653061,0.11363636363636363,-0.7959183673469388,-0.841425801280605,-0.8641795182474379,-39.0,39.0,0,10
DI_GAP10_SUPPORT,0.75,1.0,OOS,21,0.047619047619047616,0.05,-0.9047619047619048,-0.953513213963634,-0.977888868564499,-19.0,19.0,0,5
DI_GAP10_SUPPORT,0.75,1.0,YTD2026,3,0.0,0.0,-1.0,-1.0542533980617421,-1.081380097092613,-3.0,3.0,0,1
DI_GAP10_SUPPORT,0.75,1.0,FULL,70,0.08571428571428572,0.09375,-0.8285714285714286,-0.8750520250855137,-0.8982923233425564,-58.0,58.0,0,15
DI_GAP10_SUPPORT,1.0,0.2,TRAIN,49,0.3673469387755102,0.11612903225806454,-0.5591836734693877,-0.5933142489196372,-0.6103795366447622,-27.4,27.400000000000002,0,10
DI_GAP10_SUPPORT,1.0,0.2,OOS,21,0.38095238095238093,0.12307692307692308,-0.5428571428571429,-0.5794206247584399,-0.5977023657090884,-11.400000000000002,11.400000000000002,0,5
DI_GAP10_SUPPORT,1.0,0.2,YTD2026,3,0.6666666666666666,0.4,-0.19999999999999998,-0.24069004854630657,-0.2610350728194598,-0.6,1.0,0,1
DI_GAP10_SUPPORT,1.0,0.2,FULL,70,0.37142857142857144,0.11818181818181821,-0.5542857142857143,-0.5891461616712782,-0.60657638536406,-38.8,38.8,0,15
DI_GAP10_SUPPORT,1.0,0.25,TRAIN,49,0.3673469387755102,0.14516129032258066,-0.5408163265306123,-0.5749469019808618,-0.5920121897059867,-26.5,26.5,0,10
DI_GAP10_SUPPORT,1.0,0.25,OOS,21,0.3333333333333333,0.125,-0.5833333333333334,-0.6198968152346304,-0.6381785561852789,-12.25,12.25,0,5
DI_GAP10_SUPPORT,1.0,0.25,YTD2026,3,0.6666666666666666,0.5,-0.16666666666666666,-0.20735671521297325,-0.2277017394861265,-0.5,1.0,0,1
DI_GAP10_SUPPORT,1.0,0.25,FULL,70,0.35714285714285715,0.1388888888888889,-0.5535714285714286,-0.5884318759569924,-0.6058620996497743,-38.75,38.75,0,15
DI_GAP10_SUPPORT,1.0,0.3,TRAIN,49,0.3673469387755102,0.17419354838709675,-0.5224489795918368,-0.5565795550420863,-0.5736448427672112,-25.6,25.599999999999998,1,10
DI_GAP10_SUPPORT,1.0,0.3,OOS,21,0.3333333333333333,0.15,-0.5666666666666667,-0.6032301485679638,-0.6215118895186121,-11.899999999999999,11.899999999999999,0,5
DI_GAP10_SUPPORT,1.0,0.3,YTD2026,3,0.6666666666666666,0.6,-0.13333333333333333,-0.17402338187963992,-0.19436840615279316,-0.4,1.0,0,1
DI_GAP10_SUPPORT,1.0,0.3,FULL,70,0.35714285714285715,0.16666666666666666,-0.5357142857142858,-0.5705747330998496,-0.5880049567926314,-37.50000000000001,37.5,1,15
DI_GAP10_SUPPORT,1.0,0.4,TRAIN,49,0.3469387755102041,0.21250000000000002,-0.5142857142857142,-0.5484162897359638,-0.5654815774610887,-25.199999999999996,25.2,1,10
DI_GAP10_SUPPORT,1.0,0.4,OOS,21,0.3333333333333333,0.19999999999999998,-0.5333333333333332,-0.5698968152346305,-0.5881785561852789,-11.199999999999998,11.2,0,5
DI_GAP10_SUPPORT,1.0,0.4,YTD2026,3,0.6666666666666666,0.8,-0.06666666666666665,-0.10735671521297323,-0.12770173948612648,-0.19999999999999996,1.0,0,1
DI_GAP10_SUPPORT,1.0,0.4,FULL,70,0.34285714285714286,0.2086956521739131,-0.5200000000000001,-0.5548604473855641,-0.5722906710783457,-36.400000000000006,36.40000000000001,1,15
DI_GAP10_SUPPORT,1.0,0.5,TRAIN,49,0.3469387755102041,0.265625,-0.47959183673469385,-0.5137224121849434,-0.5307876999100684,-23.5,23.5,1,10
DI_GAP10_SUPPORT,1.0,0.5,OOS,21,0.3333333333333333,0.25,-0.5,-0.536563481901297,-0.5548452228519456,-10.5,10.5,0,5
DI_GAP10_SUPPORT,1.0,0.5,YTD2026,3,0.6666666666666666,1.0,0.0,-0.04069004854630657,-0.06103507281945982,0.0,1.0,0,1
DI_GAP10_SUPPORT,1.0,0.5,FULL,70,0.34285714285714286,0.2608695652173913,-0.4857142857142857,-0.5205747330998496,-0.5380049567926316,-34.0,34.0,1,15
DI_GAP10_SUPPORT,1.0,0.6,TRAIN,49,0.2857142857142857,0.23999999999999996,-0.5428571428571429,-0.5769877183073925,-0.5940530060325172,-26.6,26.6,1,10
DI_GAP10_SUPPORT,1.0,0.6,OOS,21,0.2857142857142857,0.24000000000000002,-0.5428571428571429,-0.57942062475844,-0.5977023657090884,-11.400000000000002,11.6,1,5
DI_GAP10_SUPPORT,1.0,0.6,YTD2026,3,0.6666666666666666,1.2,0.06666666666666665,0.02597661812036008,0.005631593847206832,0.19999999999999996,1.0,1,1
DI_GAP10_SUPPORT,1.0,0.6,FULL,70,0.2857142857142857,0.23999999999999996,-0.5428571428571428,-0.5777175902427066,-0.5951478139354884,-38.0,38.199999999999996,2,15
DI_GAP10_SUPPORT,1.0,0.75,TRAIN,49,0.22448979591836735,0.21710526315789475,-0.6071428571428571,-0.6412734325931068,-0.6583387203182314,-29.75,29.75,1,10
DI_GAP10_SUPPORT,1.0,0.75,OOS,21,0.23809523809523808,0.234375,-0.5833333333333334,-0.6198968152346304,-0.6381785561852789,-12.25,12.75,1,5
DI_GAP10_SUPPORT,1.0,0.75,YTD2026,3,0.6666666666666666,1.5,0.16666666666666666,0.1259766181203601,0.10563159384720684,0.5,1.0,1,1
DI_GAP10_SUPPORT,1.0,0.75,FULL,70,0.22857142857142856,0.2222222222222222,-0.6,-0.6348604473855638,-0.6522906710783457,-42.0,42.5,2,15
DI_GAP10_SUPPORT,1.0,1.0,TRAIN,49,0.22448979591836735,0.2894736842105263,-0.5510204081632653,-0.5851509836135149,-0.6022162713386396,-27.0,28.0,2,10
DI_GAP10_SUPPORT,1.0,1.0,OOS,21,0.14285714285714285,0.16666666666666666,-0.7142857142857143,-0.7508491961870113,-0.7691309371376598,-15.0,15.0,0,5
DI_GAP10_SUPPORT,1.0,1.0,YTD2026,3,0.3333333333333333,0.5,-0.3333333333333333,-0.3740233818796399,-0.39436840615279306,-1.0,1.0,0,1
DI_GAP10_SUPPORT,1.0,1.0,FULL,70,0.2,0.25,-0.6,-0.6348604473855638,-0.6522906710783457,-42.0,43.0,2,15
DI_GAP10_SUPPORT,1.25,0.2,TRAIN,49,0.6122448979591837,0.3157894736842106,-0.2653061224489796,-0.2926105828091793,-0.3062628129892791,-13.000000000000002,14.8,2,10
DI_GAP10_SUPPORT,1.25,0.2,OOS,21,0.47619047619047616,0.18181818181818182,-0.42857142857142855,-0.45782221409246626,-0.47244760685298504,-9.0,9.0,0,5
DI_GAP10_SUPPORT,1.25,0.2,YTD2026,3,0.6666666666666666,0.4,-0.19999999999999998,-0.2325520388370452,-0.24882805825556786,-0.6,1.0,0,1
DI_GAP10_SUPPORT,1.25,0.2,FULL,70,0.5714285714285714,0.26666666666666666,-0.31428571428571433,-0.3421740721941653,-0.35611825114839096,-22.000000000000004,23.40000000000001,2,15
DI_GAP10_SUPPORT,1.25,0.25,TRAIN,49,0.5918367346938775,0.3625,-0.2602040816326531,-0.2875085419928527,-0.30116077217295256,-12.75,14.25,2,10
DI_GAP10_SUPPORT,1.25,0.25,OOS,21,0.47619047619047616,0.22727272727272727,-0.40476190476190477,-0.43401269028294226,-0.4486380830434612,-8.5,8.5,0,5
DI_GAP10_SUPPORT,1.25,0.25,YTD2026,3,0.6666666666666666,0.5,-0.16666666666666666,-0.19921870550371187,-0.21549472492223454,-0.5,1.0,0,1
DI_GAP10_SUPPORT,1.25,0.25,FULL,70,0.5571428571428572,0.31451612903225806,-0.30357142857142855,-0.3314597864798796,-0.3454039654341051,-21.25,22.25,2,15
DI_GAP10_SUPPORT,1.25,0.3,TRAIN,49,0.5714285714285714,0.4,-0.2571428571428571,-0.2844473175030568,-0.29809954768315666,-12.6,13.7,2,10
DI_GAP10_SUPPORT,1.25,0.3,OOS,21,0.47619047619047616,0.2727272727272727,-0.38095238095238093,-0.41020316647341853,-0.4248285592339374,-8.0,8.0,0,5
DI_GAP10_SUPPORT,1.25,0.3,YTD2026,3,0.6666666666666666,0.6,-0.13333333333333333,-0.16588537217037855,-0.1821613915889012,-0.4,1.0,0,1
DI_GAP10_SUPPORT,1.25,0.3,FULL,70,0.5428571428571428,0.3562500000000001,-0.29428571428571426,-0.32217407219416544,-0.3361182511483909,-20.599999999999998,21.09999999999999,2,15
DI_GAP10_SUPPORT,1.25,0.4,TRAIN,49,0.5510204081632653,0.490909090909091,-0.22857142857142856,-0.2558758889316282,-0.2695281191117281,-11.2,13.999999999999998,2,10
DI_GAP10_SUPPORT,1.25,0.4,OOS,21,0.42857142857142855,0.3,-0.3999999999999999,-0.4292507855210376,-0.44387617828155645,-8.399999999999999,8.399999999999999,0,5
DI_GAP10_SUPPORT,1.25,0.4,YTD2026,3,0.6666666666666666,0.8,-0.06666666666666665,-0.09921870550371185,-0.11549472492223452,-0.19999999999999996,1.0,0,1
DI_GAP10_SUPPORT,1.25,0.4,FULL,70,0.5142857142857142,0.42352941176470593,-0.28,-0.30788835790845104,-0.32183253686267665,-19.6,21.6,2,15
DI_GAP10_SUPPORT,1.25,0.5,TRAIN,49,0.4897959183673469,0.48,-0.2653061224489796,-0.29261058280917923,-0.3062628129892791,-13.0,16.0,2,10
DI_GAP10_SUPPORT,1.25,0.5,OOS,21,0.38095238095238093,0.3076923076923077,-0.42857142857142855,-0.45782221409246615,-0.4724476068529849,-9.0,9.0,0,5
DI_GAP10_SUPPORT,1.25,0.5,YTD2026,3,0.6666666666666666,1.0,0.0,-0.032552038837045195,-0.04882805825556787,0.0,1.0,0,1
DI_GAP10_SUPPORT,1.25,0.5,FULL,70,0.45714285714285713,0.42105263157894735,-0.3142857142857143,-0.3421740721941653,-0.35611825114839096,-22.0,24.0,2,15
DI_GAP10_SUPPORT,1.25,0.6,TRAIN,49,0.40816326530612246,0.4137931034482758,-0.3469387755102041,-0.3742432358704037,-0.38789546605050357,-17.0,19.400000000000002,2,10
DI_GAP10_SUPPORT,1.25,0.6,OOS,21,0.3333333333333333,0.3,-0.4666666666666667,-0.4959174521877043,-0.510542844948223,-9.8,10.0,1,5
DI_GAP10_SUPPORT,1.25,0.6,YTD2026,3,0.6666666666666666,1.2,0.06666666666666665,0.034114627829621456,0.017838608411098782,0.19999999999999996,1.0,1,1
DI_GAP10_SUPPORT,1.25,0.6,FULL,70,0.38571428571428573,0.3767441860465116,-0.38285714285714284,-0.4107455007655939,-0.4246896797198195,-26.799999999999997,28.799999999999994,3,15
DI_GAP10_SUPPORT,1.25,0.75,TRAIN,49,0.40816326530612246,0.5172413793103449,-0.2857142857142857,-0.31301874607448527,-0.3266709762545852,-14.0,18.5,2,10
DI_GAP10_SUPPORT,1.25,0.75,OOS,21,0.2857142857142857,0.3,-0.5,-0.5292507855210377,-0.5438761782815563,-10.5,11.0,1,5
DI_GAP10_SUPPORT,1.25,0.75,YTD2026,3,0.6666666666666666,1.5,0.16666666666666666,0.13411462782962147,0.11783860841109879,0.5,1.0,1,1
DI_GAP10_SUPPORT,1.25,0.75,FULL,70,0.37142857142857144,0.4431818181818182,-0.35,-0.37788835790845093,-0.39183253686267655,-24.5,28.75,3,15
DI_GAP10_SUPPORT,1.25,1.0,TRAIN,49,0.3673469387755102,0.5558038152338899,-0.28102207607651863,-0.3083265364367182,-0.3219787666168181,-13.770081727749414,19.0,2,10
DI_GAP10_SUPPORT,1.25,1.0,OOS,21,0.19047619047619047,0.23529411764705882,-0.6190476190476191,-0.6482984045686567,-0.6629237973291754,-13.0,13.0,0,5
DI_GAP10_SUPPORT,1.25,1.0,YTD2026,3,0.3333333333333333,0.5,-0.3333333333333333,-0.36588537217037853,-0.3821613915889011,-1.0,1.0,0,1
DI_GAP10_SUPPORT,1.25,1.0,FULL,70,0.3142857142857143,0.4422899640052205,-0.38242973896784876,-0.4103180968762997,-0.42426227583052534,-26.770081727749414,31.0,2,15
DI_GAP10_SUPPORT,1.5,0.2,TRAIN,49,0.673469387755102,0.41250000000000003,-0.1918367346938776,-0.21459045166071058,-0.22596731014412713,-9.400000000000002,11.6,2,10
DI_GAP10_SUPPORT,1.5,0.2,OOS,21,0.5714285714285714,0.2666666666666667,-0.3142857142857143,-0.33866136888657894,-0.3508491961870114,-6.6,6.599999999999999,1,5
DI_GAP10_SUPPORT,1.5,0.2,YTD2026,3,0.6666666666666666,0.4,-0.19999999999999998,-0.227126699030871,-0.24069004854630657,-0.6,1.0,0,1
DI_GAP10_SUPPORT,1.5,0.2,FULL,70,0.6428571428571429,0.3599999999999999,-0.22857142857142862,-0.2518117268284712,-0.26343187595699236,-16.000000000000004,17.40000000000001,3,15
DI_GAP10_SUPPORT,1.5,0.25,TRAIN,49,0.6326530612244898,0.4305555555555556,-0.20918367346938777,-0.2319373904362208,-0.24331424891963738,-10.25,11.25,2,10
DI_GAP10_SUPPORT,1.5,0.25,OOS,21,0.5714285714285714,0.3333333333333333,-0.2857142857142857,-0.31008994031515047,-0.3222777676155828,-6.0,6.25,1,5
DI_GAP10_SUPPORT,1.5,0.25,YTD2026,3,0.6666666666666666,0.5,-0.16666666666666666,-0.1937933656975377,-0.20735671521297325,-0.5,1.0,0,1
DI_GAP10_SUPPORT,1.5,0.25,FULL,70,0.6142857142857143,0.39814814814814814,-0.23214285714285715,-0.25538315539989964,-0.267003304528421,-16.25,16.25,3,15
DI_GAP10_SUPPORT,1.5,0.3,TRAIN,49,0.6326530612244898,0.5166666666666668,-0.17755102040816326,-0.20030473737499635,-0.21168159585841287,-8.7,10.400000000000002,3,10
DI_GAP10_SUPPORT,1.5,0.3,OOS,21,0.5714285714285714,0.3999999999999999,-0.2571428571428572,-0.28151851174372183,-0.29370633904415416,-5.4,6.1,1,5
DI_GAP10_SUPPORT,1.5,0.3,YTD2026,3,0.6666666666666666,0.6,-0.13333333333333333,-0.16046003236420434,-0.17402338187963992,-0.4,1.0,0,1
DI_GAP10_SUPPORT,1.5,0.3,FULL,70,0.6142857142857143,0.47777777777777786,-0.2014285714285714,-0.22466886968561398,-0.23628901881413522,-14.099999999999998,14.799999999999994,4,15
DI_GAP10_SUPPORT,1.5,0.4,TRAIN,49,0.5510204081632653,0.490909090909091,-0.22857142857142856,-0.25132514553826163,-0.26270200402167815,-11.2,13.399999999999999,3,10
DI_GAP10_SUPPORT,1.5,0.4,OOS,21,0.47619047619047616,0.36363636363636365,-0.33333333333333326,-0.35770898793419803,-0.36989681523463036,-6.999999999999998,7.199999999999999,1,5
DI_GAP10_SUPPORT,1.5,0.4,YTD2026,3,0.6666666666666666,0.8,-0.06666666666666665,-0.09379336569753764,-0.10735671521297323,-0.19999999999999996,1.0,0,1
DI_GAP10_SUPPORT,1.5,0.4,FULL,70,0.5285714285714286,0.44848484848484854,-0.26000000000000006,-0.28324029825704256,-0.29486044738556383,-18.200000000000003,18.999999999999993,4,15
DI_GAP10_SUPPORT,1.5,0.5,TRAIN,49,0.46938775510204084,0.4586423256258913,-0.2770205117189686,-0.29977422868580167,-0.3111510871692182,-13.574005074229461,16.07400507422946,3,10
DI_GAP10_SUPPORT,1.5,0.5,OOS,21,0.42857142857142855,0.375,-0.35714285714285715,-0.3815185117437218,-0.39370633904415425,-7.5,8.0,1,5
DI_GAP10_SUPPORT,1.5,0.5,YTD2026,3,0.6666666666666666,1.0,0.0,-0.027126699030870987,-0.04069004854630657,0.0,1.0,0,1
DI_GAP10_SUPPORT,1.5,0.5,FULL,70,0.45714285714285713,0.43156923477689685,-0.30105721534613517,-0.32429751360317766,-0.33591766273169904,-21.07400507422946,22.07400507422946,4,15
DI_GAP10_SUPPORT,1.5,0.6,TRAIN,49,0.46938775510204084,0.5503707907510694,-0.23008173620876454,-0.2528354531755976,-0.26421231165901415,-11.274005074229462,15.474005074229463,3,10
DI_GAP10_SUPPORT,1.5,0.6,OOS,21,0.38095238095238093,0.3692307692307692,-0.39047619047619053,-0.41485184507705514,-0.4270396723774875,-8.200000000000001,9.0,2,5
DI_GAP10_SUPPORT,1.5,0.6,YTD2026,3,0.6666666666666666,1.2,0.06666666666666665,0.03953996763579563,0.02597661812036008,0.19999999999999996,1.0,1,1
DI_GAP10_SUPPORT,1.5,0.6,FULL,70,0.44285714285714284,0.488522286104056,-0.27820007248899226,-0.3014403707460349,-0.3130605198745562,-19.474005074229456,22.074005074229465,5,15
DI_GAP10_SUPPORT,1.5,0.75,TRAIN,49,0.40816326530612246,0.5343021047527434,-0.26681643008631556,-0.2895701470531486,-0.3009470055365651,-13.074005074229461,16.57400507422946,2,10
DI_GAP10_SUPPORT,1.5,0.75,OOS,21,0.3333333333333333,0.375,-0.4166666666666667,-0.4410423212675313,-0.4532301485679638,-8.75,8.75,1,5
DI_GAP10_SUPPORT,1.5,0.75,YTD2026,3,0.3333333333333333,0.375,-0.4166666666666667,-0.4437933656975377,-0.4573567152129732,-1.25,1.25,0,1
DI_GAP10_SUPPORT,1.5,0.75,FULL,70,0.38571428571428573,0.4812948033892601,-0.3117715010604209,-0.3350117993174634,-0.3466319484459847,-21.82400507422946,23.82400507422946,3,15
DI_GAP10_SUPPORT,1.5,1.0,TRAIN,49,0.3673469387755102,0.5716431355842384,-0.26290625538817636,-0.28565997235500934,-0.29703683083842586,-12.88240651402064,19.07400507422946,2,10
DI_GAP10_SUPPORT,1.5,1.0,OOS,21,0.2857142857142857,0.4,-0.42857142857142855,-0.45294708317229315,-0.4651349104727257,-9.0,9.0,1,5
DI_GAP10_SUPPORT,1.5,1.0,YTD2026,3,0.3333333333333333,0.5,-0.3333333333333333,-0.3604600323642044,-0.3740233818796399,-1.0,1.0,0,1
DI_GAP10_SUPPORT,1.5,1.0,FULL,70,0.34285714285714286,0.5145226948884636,-0.312605807343152,-0.33584610560019457,-0.34746625472871584,-21.88240651402064,26.07400507422946,3,15
DI_GAP10_SUPPORT,1.75,0.2,TRAIN,49,0.7346938775510204,0.5538461538461539,-0.11836734693877553,-0.1378705329103467,-0.1476221258961323,-5.800000000000001,7.199999999999999,3,10
DI_GAP10_SUPPORT,1.75,0.2,OOS,21,0.6190476190476191,0.32500000000000007,-0.2571428571428571,-0.27803627537216974,-0.28848298448682597,-5.3999999999999995,5.8,1,5
DI_GAP10_SUPPORT,1.75,0.2,YTD2026,3,0.6666666666666666,0.4,-0.19999999999999998,-0.22325145631217513,-0.23487718446826275,-0.6,1.0,0,1
DI_GAP10_SUPPORT,1.75,0.2,FULL,70,0.7,0.4666666666666666,-0.16000000000000006,-0.17992025564889363,-0.18988038347334044,-11.200000000000005,11.8,4,15
DI_GAP10_SUPPORT,1.75,0.25,TRAIN,49,0.7142857142857143,0.625,-0.10714285714285714,-0.12664604311442834,-0.13639763610021396,-5.25,6.5,4,10
DI_GAP10_SUPPORT,1.75,0.25,OOS,21,0.6190476190476191,0.40625,-0.2261904761904762,-0.24708389441978879,-0.2575306035344451,-4.75,5.5,1,5
DI_GAP10_SUPPORT,1.75,0.25,YTD2026,3,0.6666666666666666,0.5,-0.16666666666666666,-0.1899181229788418,-0.20154385113492937,-0.5,1.0,0,1
