dt,day,R,R_comm,R_stress,setup,priority
2016-01-05 08:00:00+00:00,2016-01-05,1.5,1.4903299837507347,1.485494975626102,LON_H1|RISE_CANDLE|2.25|1.5,1
2016-01-12 09:00:00+00:00,2016-01-12,0.3,0.29066472165536367,0.2859970824830455,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2016-01-13 07:00:00+00:00,2016-01-13,-1.0,-1.0105066476879125,-1.0157599715318688,BASE,0
2016-01-14 08:00:00+00:00,2016-01-14,-1.0,-1.0090359917113325,-1.0135539875669988,LON_H1|RISE_CANDLE|2.25|1.5,1
2016-01-19 08:00:00+00:00,2016-01-19,1.5,1.4878713667117236,1.4818070500675853,LON_H1|RISE_CANDLE|2.25|1.5,1
2016-01-26 08:00:00+00:00,2016-01-26,-0.4584597731735125,-0.4706853671248057,-0.4767981641004523,LON_H1|RISE_CANDLE|2.25|1.5,1
2016-02-02 07:00:00+00:00,2016-02-02,0.1851935696027003,0.17263807335845135,0.16636032523632688,BASE,0
2016-02-04 08:00:00+00:00,2016-02-04,1.5,1.4932579681230627,1.4898869521845939,LON_H1|RISE_CANDLE|2.25|1.5,1
2016-02-08 07:00:00+00:00,2016-02-08,0.6,0.5902045051868215,0.5853067577802322,BASE,0
2016-02-10 07:00:00+00:00,2016-02-10,-1.0,-1.0083791010568166,-1.012568651585225,BASE,0
2016-02-15 07:00:00+00:00,2016-02-15,1.5,1.4912757562294037,1.4869136343441054,BASE,0
2016-02-17 09:00:00+00:00,2016-02-17,0.3,0.28833557015176914,0.2825033552276537,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2016-02-18 07:00:00+00:00,2016-02-18,1.5,1.4881725826550523,1.4822588739825786,BASE,0
2016-02-22 07:00:00+00:00,2016-02-22,1.5,1.4878083052563134,1.4817124578844703,BASE,0
2016-02-23 07:00:00+00:00,2016-02-23,-1.0,-1.0121015205992612,-1.0181522808988919,BASE,0
2016-02-24 07:00:00+00:00,2016-02-24,-1.0,-1.0118009578817855,-1.0177014368226782,BASE,0
2016-03-01 08:00:00+00:00,2016-03-01,-0.28205990832526445,-0.2936912447510496,-0.2995069129639421,LON_H1|RISE_CANDLE|2.25|1.5,1
2016-03-02 07:00:00+00:00,2016-03-02,-1.0,-1.0129097999120438,-1.0193646998680657,BASE,0
2016-03-03 08:00:00+00:00,2016-03-03,1.5,1.4850383331389467,1.4775574997084202,LON_H1|RISE_CANDLE|2.25|1.5,1
2016-03-07 07:00:00+00:00,2016-03-07,-1.0,-1.010892730783191,-1.0163390961747862,BASE,0
2016-03-08 07:00:00+00:00,2016-03-08,-1.0,-1.0126681600536096,-1.0190022400804144,BASE,0
2016-03-10 07:00:00+00:00,2016-03-10,1.5,1.4875414096657578,1.4813121144986365,BASE,0
2016-03-15 07:00:00+00:00,2016-03-15,-1.0,-1.0119796680390625,-1.0179695020585935,BASE,0
2016-03-16 07:00:00+00:00,2016-03-16,-1.0,-1.013747825146755,-1.0206217377201328,BASE,0
2016-03-17 07:00:00+00:00,2016-03-17,1.5,1.4908862069203088,1.4863293103804633,BASE,0
2016-03-21 07:00:00+00:00,2016-03-21,-1.0,-1.01221638443035,-1.0183245766455251,BASE,0
2016-03-22 07:00:00+00:00,2016-03-22,1.5,1.486702238397716,1.4800533575965742,BASE,0
2016-03-23 08:00:00+00:00,2016-03-23,0.1616533005505763,0.14759649180704504,0.14056808743527938,LON_H1|RISE_CANDLE|2.25|1.5,1
2016-03-24 07:00:00+00:00,2016-03-24,-1.0,-1.014755174207665,-1.0221327613114974,BASE,0
2016-03-30 06:00:00+00:00,2016-03-30,1.5,1.4874976609978898,1.4812464914968346,BASE,0
2016-03-31 07:00:00+00:00,2016-03-31,1.5,1.488268481669815,1.4824027225047225,LON_H1|RISE_CANDLE|2.25|1.5,1
2016-04-04 07:00:00+00:00,2016-04-04,-1.0,-1.0107413119453428,-1.0161119679180144,LON_H1|RISE_CANDLE|2.25|1.5,1
2016-04-06 06:00:00+00:00,2016-04-06,-1.0,-1.0132302941532942,-1.0198454412299411,BASE,0
2016-04-12 06:00:00+00:00,2016-04-12,-1.0,-1.0130706490187182,-1.0196059735280774,BASE,0
2016-04-13 06:00:00+00:00,2016-04-13,1.5,1.4881953580523757,1.4822930370785634,BASE,0
2016-04-18 08:00:00+00:00,2016-04-18,0.3,0.2862385811733845,0.2793578717600768,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2016-04-19 07:00:00+00:00,2016-04-19,-1.0,-1.0154585351964274,-1.023187802794641,LON_H1|RISE_CANDLE|2.25|1.5,1
2016-04-21 06:00:00+00:00,2016-04-21,-1.0,-1.0137185508549789,-1.0205778262824683,BASE,0
2016-04-26 07:00:00+00:00,2016-04-26,1.5,1.4857215042096372,1.478582256314456,LON_H1|RISE_CANDLE|2.25|1.5,1
2016-04-27 06:00:00+00:00,2016-04-27,-1.0,-1.0122309914572762,-1.0183464871859145,BASE,0
2016-04-28 06:00:00+00:00,2016-04-28,-1.0,-1.0094367159885045,-1.0141550739827567,BASE,0
2016-05-02 06:00:00+00:00,2016-05-02,0.6,0.5883852981628327,0.582577947244249,BASE,0
2016-05-03 07:00:00+00:00,2016-05-03,-1.0,-1.0102331997548444,-1.0153497996322665,LON_H1|RISE_CANDLE|2.25|1.5,1
2016-05-05 07:00:00+00:00,2016-05-05,1.5,1.4876444290216186,1.4814666435324277,LON_H1|RISE_CANDLE|2.25|1.5,1
2016-05-11 06:00:00+00:00,2016-05-11,1.5,1.4840250367665113,1.476037555149767,BASE,0
2016-05-17 06:00:00+00:00,2016-05-17,-1.0,-1.0167985656864937,-1.0251978485297406,BASE,0
2016-05-18 06:00:00+00:00,2016-05-18,1.5,1.4830620344376542,1.4745930516564814,BASE,0
2016-05-19 06:00:00+00:00,2016-05-19,0.6,0.5878400985734892,0.5817601478602338,BASE,0
2016-05-23 06:00:00+00:00,2016-05-23,-1.0,-1.0162731291588867,-1.0244096937383298,BASE,0
2016-05-24 06:00:00+00:00,2016-05-24,1.5,1.4845687894646298,1.4768531841969446,BASE,0
2016-05-26 08:00:00+00:00,2016-05-26,0.3,0.2819695275287013,0.272954291293052,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2016-06-01 07:00:00+00:00,2016-06-01,1.2309121722628262,1.2176050136437688,1.21095143433424,LON_H1|RISE_CANDLE|2.25|1.5,1
2016-06-02 06:00:00+00:00,2016-06-02,-1.0,-1.0126291574591466,-1.01894373618872,BASE,0
2016-06-08 07:00:00+00:00,2016-06-08,-1.0,-1.0164723967569345,-1.0247085951354018,LON_H1|RISE_CANDLE|2.25|1.5,1
2016-06-14 06:00:00+00:00,2016-06-14,1.5,1.4857906416757287,1.478685962513593,BASE,0
2016-06-16 07:00:00+00:00,2016-06-16,1.5,1.4896076507132876,1.4844114760699314,LON_H1|RISE_CANDLE|2.25|1.5,1
2016-06-21 06:00:00+00:00,2016-06-21,-1.0,-1.0123511074410219,-1.0185266611615327,BASE,0
2016-06-23 06:00:00+00:00,2016-06-23,-1.0,-1.009485676320097,-1.0142285144801455,BASE,0
2016-06-28 06:00:00+00:00,2016-06-28,-0.46661700549175295,-0.47312037839059284,-0.4763720648400128,BASE,0
2016-07-06 08:00:00+00:00,2016-07-06,-1.0,-1.0109173646157072,-1.0163760469235608,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2016-07-07 06:00:00+00:00,2016-07-07,0.5450963566863665,0.5340843090765414,0.5285782852716289,BASE,0
2016-07-11 06:00:00+00:00,2016-07-11,-1.0,-1.0116713407427864,-1.0175070111141795,BASE,0
2016-07-12 06:00:00+00:00,2016-07-12,-1.0,-1.013765384931516,-1.0206480773972741,BASE,0
2016-07-20 06:00:00+00:00,2016-07-20,-1.0,-1.013321182191286,-1.019981773286929,BASE,0
2016-07-21 07:00:00+00:00,2016-07-21,-1.0,-1.0128275248251533,-1.0192412872377299,LON_H1|RISE_CANDLE|2.25|1.5,1
2016-07-26 06:00:00+00:00,2016-07-26,0.7926535494276956,0.7767208147658319,0.7687544474349,BASE,0
2016-07-28 06:00:00+00:00,2016-07-28,-0.6797422441428893,-0.6921011940363965,-0.6982806689831501,BASE,0
2016-08-01 06:00:00+00:00,2016-08-01,-0.04440304453767735,-0.05708962869129683,-0.06343292076810655,BASE,0
2016-08-02 06:00:00+00:00,2016-08-02,1.5,1.481942468563411,1.4729137028451167,BASE,0
2016-08-04 06:00:00+00:00,2016-08-04,-0.0950912340364143,-0.11238054931577124,-0.12102520695544972,BASE,0
2016-08-09 06:00:00+00:00,2016-08-09,-1.0,-1.0215711451933505,-1.0323567177900257,BASE,0
2016-08-10 06:00:00+00:00,2016-08-10,-1.0,-1.0172687934805082,-1.0259031902207625,BASE,0
2016-08-15 06:00:00+00:00,2016-08-15,1.5,1.4821454291464735,1.47321814371971,BASE,0
2016-08-16 06:00:00+00:00,2016-08-16,1.5,1.4842889311661147,1.476433396749172,BASE,0
2016-08-17 06:00:00+00:00,2016-08-17,0.6,0.5878986256111985,0.5818479384167977,BASE,0
2016-08-18 06:00:00+00:00,2016-08-18,0.9535434478203201,0.9425831783051437,0.9371030435475556,BASE,0
2016-08-22 06:00:00+00:00,2016-08-22,1.5,1.4857916361464014,1.478687454219602,BASE,0
2016-08-23 06:00:00+00:00,2016-08-23,-1.0,-1.0156757592114312,-1.0235136388171466,BASE,0
2016-08-24 06:00:00+00:00,2016-08-24,-1.0,-1.0190631337710154,-1.0285947006565233,BASE,0
2016-08-25 08:00:00+00:00,2016-08-25,-0.33334649080659284,-0.3516120519466827,-0.3607448325167276,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2016-08-29 06:00:00+00:00,2016-08-29,0.21871874224539126,0.20673415362920375,0.20074185932111,BASE,0
2016-08-30 06:00:00+00:00,2016-08-30,0.6,0.5848506509475048,0.5772759764212572,BASE,0
2016-08-31 06:00:00+00:00,2016-08-31,-1.0,-1.0155143003239642,-1.0232714504859464,BASE,0
2016-09-05 06:00:00+00:00,2016-09-05,0.9467801802163593,0.9318113236121477,0.9243268953100419,BASE,0
2016-09-07 06:00:00+00:00,2016-09-07,0.22467505411998923,0.21017988933805595,0.20293230694708933,BASE,0
2016-09-08 06:00:00+00:00,2016-09-08,1.5,1.482593942371592,1.4738909135573879,BASE,0
2016-09-14 07:00:00+00:00,2016-09-14,-1.0,-1.015027771112687,-1.0225416566690304,LON_H1|RISE_CANDLE|2.25|1.5,1
2016-09-20 06:00:00+00:00,2016-09-20,-1.0,-1.018591296618128,-1.0278869449271921,BASE,0
2016-09-21 06:00:00+00:00,2016-09-21,1.5,1.4835352678075096,1.4753029017112642,BASE,0
2016-09-22 06:00:00+00:00,2016-09-22,-0.9084396752081259,-0.9217015682768578,-0.9283325148112238,BASE,0
2016-09-28 06:00:00+00:00,2016-09-28,-1.0,-1.0166059779140606,-1.024908966871091,BASE,0
2016-10-04 06:00:00+00:00,2016-10-04,1.5,1.4812143922995566,1.4718215884493349,BASE,0
2016-10-06 06:00:00+00:00,2016-10-06,1.5,1.48198644893349,1.472979673400235,BASE,0
2016-10-11 06:00:00+00:00,2016-10-11,1.5,1.4824402341765424,1.4736603512648137,BASE,0
2016-10-12 06:00:00+00:00,2016-10-12,0.6,0.5875318228611327,0.5812977342916992,BASE,0
2016-10-20 06:00:00+00:00,2016-10-20,1.5,1.4832874032036478,1.4749311048054718,BASE,0
2016-10-26 06:00:00+00:00,2016-10-26,-0.32476373000607767,-0.34100191650637884,-0.34912100975652943,BASE,0
2016-11-01 07:00:00+00:00,2016-11-01,1.5,1.4824543357102349,1.4736815035653525,BASE,0
2016-11-02 07:00:00+00:00,2016-11-02,1.5,1.4831204334866297,1.4746806502299445,BASE,0
2016-11-07 07:00:00+00:00,2016-11-07,0.472265416839044,0.4611532893840079,0.45559722565648986,BASE,0
2016-11-14 07:00:00+00:00,2016-11-14,1.5,1.4915488953814262,1.4873233430721393,BASE,0
2016-11-16 08:00:00+00:00,2016-11-16,-1.0,-1.0090747860040072,-1.0136121790060109,LON_H1|RISE_CANDLE|2.25|1.5,1
2016-11-22 07:00:00+00:00,2016-11-22,-1.0,-1.011225518949864,-1.016838278424796,BASE,0
2016-11-23 08:00:00+00:00,2016-11-23,1.5,1.4877892733828846,1.4816839100743269,LON_H1|RISE_CANDLE|2.25|1.5,1
2016-11-24 07:00:00+00:00,2016-11-24,-1.0,-1.011180126335219,-1.0167701895028285,BASE,0
2016-11-28 07:00:00+00:00,2016-11-28,-1.0,-1.0095320984193672,-1.014298147629051,BASE,0
2016-11-30 08:00:00+00:00,2016-11-30,-1.0,-1.0110952549041818,-1.016642882356273,LON_H1|RISE_CANDLE|2.25|1.5,1
2016-12-08 08:00:00+00:00,2016-12-08,-1.0,-1.0123297564560065,-1.0184946346840098,LON_H1|RISE_CANDLE|2.25|1.5,1
2016-12-12 09:00:00+00:00,2016-12-12,0.3,0.288758381223998,0.28313757183599697,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2016-12-19 07:00:00+00:00,2016-12-19,1.5,1.4902208385341138,1.4853312578011706,BASE,0
2016-12-20 07:00:00+00:00,2016-12-20,-1.0,-1.0110581590255712,-1.0165872385383568,BASE,0
2016-12-22 07:00:00+00:00,2016-12-22,-1.0,-1.0144673490380447,-1.021701023557067,BASE,0
2016-12-26 07:00:00+00:00,2016-12-26,0.2140263996265912,0.19756283042454814,0.18933104582352658,BASE,0
2016-12-28 07:00:00+00:00,2016-12-28,1.5,1.4771889261585558,1.4657833892378338,BASE,0
2016-12-29 07:00:00+00:00,2016-12-29,-1.0,-1.0139882699134968,-1.0209824048702452,BASE,0
2017-01-03 07:00:00+00:00,2017-01-03,1.5,1.486663356950714,1.479995035426071,BASE,0
2017-01-05 07:00:00+00:00,2017-01-05,-1.0,-1.007839658071548,-1.011759487107322,BASE,0
2017-01-11 09:00:00+00:00,2017-01-11,0.3,0.28726205293831364,0.28089307940747044,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2017-01-12 07:00:00+00:00,2017-01-12,-1.0,-1.0072135438313938,-1.0108203157470905,BASE,0
2017-01-16 07:00:00+00:00,2017-01-16,0.04220481021922313,0.03227426663822965,0.027308994847732915,BASE,0
2017-01-17 08:00:00+00:00,2017-01-17,0.9457689645997851,0.9344083764364245,0.9287280823547442,LON_H1|RISE_CANDLE|2.25|1.5,1
2017-01-25 08:00:00+00:00,2017-01-25,0.6858025655478088,0.6717348206134941,0.6647009481463366,LON_H1|RISE_CANDLE|2.25|1.5,1
2017-01-26 07:00:00+00:00,2017-01-26,1.5,1.486396687180592,1.479595030770888,BASE,0
2017-01-31 08:00:00+00:00,2017-01-31,-1.0,-1.0115210494336515,-1.017281574150477,LON_H1|RISE_CANDLE|2.25|1.5,1
2017-02-06 07:00:00+00:00,2017-02-06,0.003276106281392132,-0.009828318844381526,-0.01638053140726835,BASE,0
2017-02-07 07:00:00+00:00,2017-02-07,-0.48167399116412224,-0.49426677524684415,-0.500563167288205,BASE,0
2017-02-08 07:00:00+00:00,2017-02-08,-1.0,-1.0138017506462884,-1.0207026259694327,BASE,0
2017-02-09 08:00:00+00:00,2017-02-09,-1.0,-1.0135526711111345,-1.0203290066667017,LON_H1|RISE_CANDLE|2.25|1.5,1
2017-02-15 07:00:00+00:00,2017-02-15,1.5,1.484066629283181,1.4760999439247715,BASE,0
2017-02-16 08:00:00+00:00,2017-02-16,1.071831786749805,1.0598893712985538,1.053918163572928,LON_H1|RISE_CANDLE|2.25|1.5,1
2017-02-21 07:00:00+00:00,2017-02-21,1.5,1.481637671476225,1.4724565072143374,BASE,0
2017-02-22 07:00:00+00:00,2017-02-22,-1.0,-1.014853036982095,-1.0222795554731425,BASE,0
2017-02-23 09:00:00+00:00,2017-02-23,-1.0,-1.0131500089825007,-1.019725013473751,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2017-02-27 07:00:00+00:00,2017-02-27,1.5,1.4862237991575893,1.4793356987363842,BASE,0
2017-03-01 07:00:00+00:00,2017-03-01,-1.0,-1.0118616696418614,-1.017792504462792,BASE,0
2017-03-02 07:00:00+00:00,2017-03-02,-1.0,-1.0142572623240629,-1.0213858934860942,BASE,0
2017-03-06 07:00:00+00:00,2017-03-06,0.6,0.5879269820847737,0.5818904731271606,BASE,0
2017-03-07 07:00:00+00:00,2017-03-07,-1.0,-1.015283904131298,-1.0229258561969468,BASE,0
2017-03-08 07:00:00+00:00,2017-03-08,0.3391345360472222,0.3208029395041337,0.31163714123258945,BASE,0
2017-03-13 07:00:00+00:00,2017-03-13,1.2434057159308418,1.2309716587715334,1.2247546301918792,BASE,0
2017-03-14 07:00:00+00:00,2017-03-14,1.3432524616596793,1.326031276253786,1.3174206835508393,BASE,0
2017-03-16 07:00:00+00:00,2017-03-16,-1.0,-1.0120215960384455,-1.0180323940576685,BASE,0
2017-03-20 07:00:00+00:00,2017-03-20,1.5,1.4832276179959025,1.4748414269938537,BASE,0
2017-03-21 07:00:00+00:00,2017-03-21,0.8137985719856439,0.7995214040560715,0.7923828200912854,BASE,0
2017-03-23 07:00:00+00:00,2017-03-23,0.3058799764887522,0.2893459237055756,0.2810788973139873,BASE,0
2017-03-27 06:00:00+00:00,2017-03-27,-0.07222892332091273,-0.0859868134772742,-0.09286575855545495,BASE,0
2017-03-29 06:00:00+00:00,2017-03-29,1.5,1.4855100994213135,1.4782651491319703,BASE,0
2017-03-30 06:00:00+00:00,2017-03-30,0.6,0.5857494717225701,0.5786242075838551,BASE,0
2017-04-03 06:00:00+00:00,2017-04-03,-0.10906730536508084,-0.12522542467842662,-0.13330448433509948,BASE,0
2017-04-05 07:00:00+00:00,2017-04-05,1.5,1.4805193207331542,1.4707789810997312,LON_H1|RISE_CANDLE|2.25|1.5,1
2017-04-11 06:00:00+00:00,2017-04-11,1.5,1.4794221869061417,1.4691332803592125,BASE,0
2017-04-12 06:00:00+00:00,2017-04-12,-1.0,-1.0203866163670638,-1.0305799245505958,BASE,0
2017-04-20 06:00:00+00:00,2017-04-20,-1.0,-1.0174396485501982,-1.0261594728252974,BASE,0
2017-04-24 07:00:00+00:00,2017-04-24,0.02426767260824125,0.01779629324603808,0.014560603564936497,LON_H1|RISE_CANDLE|2.25|1.5,1
2017-04-25 06:00:00+00:00,2017-04-25,1.5,1.4880476166042176,1.4820714249063263,BASE,0
2017-05-02 06:00:00+00:00,2017-05-02,-1.0,-1.0190418287553218,-1.0285627431329827,BASE,0
2017-05-03 07:00:00+00:00,2017-05-03,0.7411624940108003,0.7217856967817573,0.7120972981672359,LON_H1|RISE_CANDLE|2.25|1.5,1
2017-05-09 07:00:00+00:00,2017-05-09,-1.0,-1.0141535976243976,-1.0212303964365963,LON_H1|RISE_CANDLE|2.25|1.5,1
2017-05-10 08:00:00+00:00,2017-05-10,0.3,0.2841402800682677,0.27621042010240154,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2017-05-15 06:00:00+00:00,2017-05-15,1.5,1.4806608141981719,1.4709912212972578,BASE,0
2017-05-16 06:00:00+00:00,2017-05-16,1.5,1.481600282916654,1.4724004243749809,BASE,0
2017-05-24 06:00:00+00:00,2017-05-24,-1.0,-1.013106210992245,-1.0196593164883676,BASE,0
2017-05-25 06:00:00+00:00,2017-05-25,-1.0,-1.0114233745400216,-1.0171350618100325,BASE,0
2017-05-30 06:00:00+00:00,2017-05-30,1.5,1.4841089545414432,1.4761634318121646,BASE,0
2017-05-31 07:00:00+00:00,2017-05-31,-1.0,-1.0133714936950822,-1.0200572405426231,LON_H1|RISE_CANDLE|2.25|1.5,1
2017-06-06 06:00:00+00:00,2017-06-06,-0.14841570898619288,-0.1682044701843541,-0.17809885078343474,BASE,0
2017-06-08 08:00:00+00:00,2017-06-08,0.3,0.2863979471950656,0.27959692079259846,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2017-06-12 06:00:00+00:00,2017-06-12,0.03549814287411598,0.019721190485645496,0.011832714291410255,BASE,0
2017-06-13 06:00:00+00:00,2017-06-13,0.6048706197383041,0.586114941606884,0.576737102541174,BASE,0
2017-06-14 07:00:00+00:00,2017-06-14,-1.0,-1.0198792259291625,-1.0298188388937435,LON_H1|RISE_CANDLE|2.25|1.5,1
2017-06-15 06:00:00+00:00,2017-06-15,1.5,1.4871964920583998,1.4807947380875999,BASE,0
2017-06-22 06:00:00+00:00,2017-06-22,1.5,1.4774019622878,1.4661029434317001,BASE,0
2017-06-27 06:00:00+00:00,2017-06-27,-1.0,-1.019356330275919,-1.0290344954138786,BASE,0
2017-06-28 06:00:00+00:00,2017-06-28,-1.0,-1.011747093737395,-1.0176206406060924,BASE,0
2017-06-29 07:00:00+00:00,2017-06-29,-1.0,-1.0107736831567082,-1.0161605247350625,LON_H1|RISE_CANDLE|2.25|1.5,1
2017-07-03 07:00:00+00:00,2017-07-03,1.1252347109558207,1.1099772911462502,1.102348581241465,LON_H1|RISE_CANDLE|2.25|1.5,1
2017-07-04 06:00:00+00:00,2017-07-04,-1.0,-1.0141063767704375,-1.0211595651556562,BASE,0
2017-07-05 08:00:00+00:00,2017-07-05,0.3,0.2813797595580326,0.2720696393370489,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2017-07-10 06:00:00+00:00,2017-07-10,-1.0,-1.0168759238895249,-1.0253138858342874,BASE,0
2017-07-11 06:00:00+00:00,2017-07-11,1.5,1.4760160295707712,1.4640240443561567,BASE,0
2017-07-13 06:00:00+00:00,2017-07-13,1.5,1.4859638280410414,1.4789457420615624,BASE,0
2017-07-18 07:00:00+00:00,2017-07-18,1.5,1.4864454665805327,1.479668199870799,LON_H1|RISE_CANDLE|2.25|1.5,1
2017-07-26 07:00:00+00:00,2017-07-26,-1.0,-1.0139614816103972,-1.020942222415596,LON_H1|RISE_CANDLE|2.25|1.5,1
2017-07-27 06:00:00+00:00,2017-07-27,1.5,1.4906793262798343,1.4860189894197513,BASE,0
2017-08-10 06:00:00+00:00,2017-08-10,-1.0,-1.012180004616965,-1.0182700069254476,BASE,0
2017-08-15 06:00:00+00:00,2017-08-15,-1.0,-1.0128986684665087,-1.019348002699763,BASE,0
2017-08-17 08:00:00+00:00,2017-08-17,0.3,0.28772042944557424,0.28158064416836137,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2017-08-21 06:00:00+00:00,2017-08-21,-1.0,-1.0144465334336354,-1.0216698001504532,BASE,0
2017-08-22 08:00:00+00:00,2017-08-22,0.3,0.28355430415551264,0.27533145623326893,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2017-08-23 06:00:00+00:00,2017-08-23,-1.0,-1.0179020852776757,-1.0268531279165134,BASE,0
2017-08-28 06:00:00+00:00,2017-08-28,-1.0,-1.0107710748622705,-1.0161566122934058,BASE,0
2017-08-29 06:00:00+00:00,2017-08-29,1.5,1.4876944776226746,1.4815417164340121,BASE,0
2017-08-30 06:00:00+00:00,2017-08-30,1.5,1.4890297965346586,1.4835446948019877,BASE,0
2017-09-04 07:00:00+00:00,2017-09-04,-0.0875000520839754,-0.09843755859447657,-0.10390631184972715,LON_H1|RISE_CANDLE|2.25|1.5,1
2017-09-06 07:00:00+00:00,2017-09-06,-0.73943867427522,-0.7513651045054653,-0.757328319620588,LON_H1|RISE_CANDLE|2.25|1.5,1
2017-09-07 07:00:00+00:00,2017-09-07,1.5,1.4861960339804468,1.4792940509706702,LON_H1|RISE_CANDLE|2.25|1.5,1
2017-09-11 07:00:00+00:00,2017-09-11,-1.0,-1.0105110115021387,-1.0157665172532082,LON_H1|RISE_CANDLE|2.25|1.5,1
2017-09-12 08:00:00+00:00,2017-09-12,0.3,0.2855773874333055,0.27836608114995826,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2017-09-13 06:00:00+00:00,2017-09-13,1.5,1.4864557597035792,1.4796836395553687,BASE,0
2017-09-19 06:00:00+00:00,2017-09-19,-1.0,-1.012244217085416,-1.0183663256281241,BASE,0
2017-09-21 06:00:00+00:00,2017-09-21,-1.0,-1.008327900386675,-1.0124918505800125,BASE,0
2017-09-25 06:00:00+00:00,2017-09-25,1.5,1.4882554282023837,1.4823831423035756,BASE,0
2017-09-26 06:00:00+00:00,2017-09-26,0.6,0.5873664001330596,0.5810496001995895,BASE,0
2017-09-27 06:00:00+00:00,2017-09-27,-0.016430615173394853,-0.029575107312082998,-0.03614735338142707,BASE,0
2017-10-02 07:00:00+00:00,2017-10-02,-0.0,-0.011243175894293692,-0.016864763841440537,LON_H1|RISE_CANDLE|2.25|1.5,1
2017-10-04 06:00:00+00:00,2017-10-04,-0.046798396032625006,-0.06119790250420598,-0.06839765573999645,BASE,0
2017-10-09 06:00:00+00:00,2017-10-09,-1.0,-1.0150375124282782,-1.0225562686424174,BASE,0
2017-10-10 08:00:00+00:00,2017-10-10,0.3,0.28341157930509886,0.2751173689576483,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2017-10-11 07:00:00+00:00,2017-10-11,1.2057571815153845,1.192359879498547,1.1856612284901282,LON_H1|RISE_CANDLE|2.25|1.5,1
2017-10-16 06:00:00+00:00,2017-10-16,-1.0,-1.0134768927507511,-1.0202153391261268,BASE,0
2017-10-17 06:00:00+00:00,2017-10-17,-0.6267722071997758,-0.6431584086951945,-0.6513515094429038,BASE,0
2017-10-18 08:00:00+00:00,2017-10-18,0.3,0.2819460785251693,0.27291911778775396,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2017-10-19 07:00:00+00:00,2017-10-19,-1.0,-1.0137653084148153,-1.0206479626222227,LON_H1|RISE_CANDLE|2.25|1.5,1
2017-10-23 06:00:00+00:00,2017-10-23,0.7472333149237702,0.733459428934392,0.7265724859397029,BASE,0
2017-10-25 06:00:00+00:00,2017-10-25,-1.0,-1.0164494688133745,-1.0246742032200618,BASE,0
2017-10-26 06:00:00+00:00,2017-10-26,1.5,1.4837337071887378,1.4756005607831069,BASE,0
2017-11-01 07:00:00+00:00,2017-11-01,-1.0,-1.0156039787423647,-1.023405968113547,BASE,0
2017-11-02 07:00:00+00:00,2017-11-02,-1.0,-1.012296357470415,-1.0184445362056223,BASE,0
2017-11-06 08:00:00+00:00,2017-11-06,-0.12911165968053684,-0.14270236069953904,-0.14949771120904012,LON_H1|RISE_CANDLE|2.25|1.5,1
2017-11-07 07:00:00+00:00,2017-11-07,-0.0610182746196297,-0.07728981451818737,-0.0854255844674662,BASE,0
2017-11-09 07:00:00+00:00,2017-11-09,-1.0,-1.0188179501216277,-1.0282269251824416,BASE,0
2017-11-14 07:00:00+00:00,2017-11-14,1.5,1.4815509928342572,1.4723264892513859,BASE,0
2017-11-15 07:00:00+00:00,2017-11-15,1.5,1.485233414967327,1.4778501224509906,BASE,0
2017-11-22 07:00:00+00:00,2017-11-22,1.5,1.484839078897463,1.4772586183461947,BASE,0
2017-11-23 08:00:00+00:00,2017-11-23,0.16033115206044013,0.14638931275083375,0.13941839309603057,LON_H1|RISE_CANDLE|2.25|1.5,1
2017-11-30 07:00:00+00:00,2017-11-30,1.5,1.4848699125593703,1.4773048688390553,BASE,0
2017-12-05 07:00:00+00:00,2017-12-05,1.5,1.484652881047969,1.4769793215719536,BASE,0
2017-12-06 07:00:00+00:00,2017-12-06,0.970573422602967,0.9567574308221417,0.9498494349317291,BASE,0
2017-12-11 07:00:00+00:00,2017-12-11,-0.2165143782943535,-0.23455724315221493,-0.24357867558114565,BASE,0
2017-12-14 07:00:00+00:00,2017-12-14,0.6,0.5877435234126118,0.5816152851189178,BASE,0
2017-12-18 07:00:00+00:00,2017-12-18,1.5,1.484849293061528,1.4772739395922923,BASE,0
2017-12-19 07:00:00+00:00,2017-12-19,1.5,1.4821607305898485,1.4732410958847728,BASE,0
