scope,entry_mode,filter,day_policy,atr_period,sl_atr,tp_atr,rr,expiry_h,hold_h,positive_units,min_pf,min_ev,min_subperiod_pf,median_pf,median_ev,avg_pf,avg_ev,EURUSD_H1_pf,EURUSD_H1_ev,EURUSD_H1_n,GBPUSD_H1_pf,GBPUSD_H1_ev,GBPUSD_H1_n,AUDUSD_H1_pf,AUDUSD_H1_ev,AUDUSD_H1_n,USDCHF_H1_pf,USDCHF_H1_ev,USDCHF_H1_n,USDJPY_H1_pf,USDJPY_H1_ev,USDJPY_H1_n,EURGBP_H1_pf,EURGBP_H1_ev,EURGBP_H1_n,XAUUSD_H1_pf,XAUUSD_H1_ev,XAUUSD_H1_n,rank,EURUSD_H2_pf,EURUSD_H2_ev,EURUSD_H2_n,GBPUSD_H2_pf,GBPUSD_H2_ev,GBPUSD_H2_n,AUDUSD_H2_pf,AUDUSD_H2_ev,AUDUSD_H2_n,USDCHF_H2_pf,USDCHF_H2_ev,USDCHF_H2_n,USDJPY_H2_pf,USDJPY_H2_ev,USDJPY_H2_n,EURGBP_H2_pf,EURGBP_H2_ev,EURGBP_H2_n,XAUUSD_H2_pf,XAUUSD_H2_ev,XAUUSD_H2_n
H2,breakout,adxrise_atr,MonFri,28,2.5,5.0,2.0,1,4,7,1.1721860149339514,0.03832167474127665,0.7188482119036629,1.3694807315417223,0.07861148627621567,1.4269098396725348,0.09680422605472064,,,,,,,,,,,,,,,,,,,,,,8,1.243843158886155,0.06650122216998859,156.0,1.2930123885966436,0.07842663723167206,129.0,1.1721860149339514,0.03832167474127665,200.0,1.9403443195849879,0.18679811276407737,115.0,1.5746396444369393,0.11364456530043934,218.0,1.3948626197273448,0.11532588389937484,151.0,1.3694807315417223,0.07861148627621567,131.0
H2,breakout,adxrise_atr,MonFri,28,1.75,5.0,2.857142857142857,1,4,7,1.1658619722595285,0.05291305188097012,0.7734134143051564,1.2637460971829566,0.10730468146227244,1.3920724790642556,0.12530829337966562,,,,,,,,,,,,,,,,,,,,,,9,1.2637460971829566,0.10095923885577567,156.0,1.238666916383556,0.09246778009800907,129.0,1.1658619722595285,0.05291305188097012,200.0,1.8442629179303964,0.24573704364414994,115.0,1.5615060985423634,0.1589128246112413,218.0,1.256930172907139,0.10730468146227244,151.0,1.4135331782438485,0.11886343310524076,131.0
H2,breakout,adxrise_atr,MonFri,28,2.25,5.0,2.2222222222222223,1,4,7,1.1642205999938786,0.04088772874318953,0.7113327620144697,1.3762185938188582,0.09508100620133514,1.403630368183325,0.10305057901868671,,,,,,,,,,,,,,,,,,,,,,10,1.1830663217936523,0.05822305615098471,156.0,1.288018353127101,0.08583766719857037,129.0,1.1642205999938786,0.04088772874318953,200.0,1.839477343472749,0.19428600665088455,115.0,1.5586065357069037,0.12401130526785777,218.0,1.3762185938188582,0.12302728291798493,151.0,1.4158048293701306,0.09508100620133514,131.0
H2,breakout,adxrise_atr,MonFri,20,2.5,4.0,1.6,1,16,7,1.1641154006096546,0.06922580443179348,0.6406278186768679,1.2076800411407824,0.09842454612902736,1.2561996657102477,0.1096907479632532,,,,,,,,,,,,,,,,,,,,,,11,1.2076800411407824,0.09842454612902736,156.0,1.246023730576002,0.11150971322790346,135.0,1.1779272751719387,0.06962939495049866,198.0,1.2705742789576595,0.1176462337600417,113.0,1.1641154006096546,0.06922580443179348,205.0,1.1668398173473995,0.07855202074191392,167.0,1.560237116168295,0.22284752250159384,112.0
H2,breakout,adxrise_atr,MonFri,28,2.5,4.5,1.8,1,4,7,1.1635182631799361,0.036392582163212665,0.704969660101851,1.3192508068014255,0.07589382715114805,1.4160750197598413,0.09412628106033474,,,,,,,,,,,,,,,,,,,,,,12,1.2103144818607967,0.05735723793801707,156.0,1.2835494719429088,0.07589382715114805,129.0,1.1635182631799361,0.036392582163212665,200.0,1.9836047105274601,0.19539173024778428,115.0,1.5536262060864854,0.10948880770535582,218.0,1.3986611979198753,0.11643531884137305,151.0,1.3192508068014255,0.06792446337545231,131.0
H2,breakout,adxrise_atr,MonFri,28,3.0,4.0,1.3333333333333333,1,4,7,1.1594359247855928,0.02933907505845828,0.7197682490106324,1.2263802860760609,0.050305154155939176,1.4199362357139953,0.07513205829041832,,,,,,,,,,,,,,,,,,,,,,13,1.1843332685023578,0.041731837009550646,156.0,1.2139698051423697,0.050305154155939176,129.0,1.1594359247855928,0.02933907505845828,200.0,2.2225005069326653,0.18244350181541788,115.0,1.565123004828833,0.09141585218368055,218.0,1.3678108537300868,0.0891558083294509,151.0,1.2263802860760609,0.04153317948043075,131.0
H2,breakout,adxrise_atr,MonFri,28,1.5,4.0,2.6666666666666665,1,4,7,1.1585704722198011,0.06856021349291554,0.7586649408434156,1.2181453018673005,0.10295923319379445,1.3211578297803936,0.11974026555582633,,,,,,,,,,,,,,,,,,,,,,14,1.1585704722198011,0.06918137912973567,156.0,1.2019523041500602,0.091138640219904,129.0,1.1941404578169144,0.06856021349291554,200.0,1.7744153774364049,0.2641131527091693,115.0,1.3865567468646631,0.1374211666149478,218.0,1.2181453018673005,0.10295923319379445,151.0,1.3143241481076116,0.10480807353031758,131.0
H2,breakout,adxrise_atr,MonFri,28,1.75,4.5,2.5714285714285716,1,4,7,1.1572234582041987,0.050157205340878724,0.759999757689572,1.2614385453571693,0.10359625753272168,1.3807139959366894,0.12152522567311909,,,,,,,,,,,,,,,,,,,,,,15,1.2296207245330217,0.08789640423867351,156.0,1.229327787336766,0.08884947998297478,129.0,1.1572234582041987,0.050157205340878724,200.0,1.8864408287153804,0.2580136400494455,115.0,1.5405288899069127,0.15297602804683624,218.0,1.2614385453571693,0.10918756452030323,151.0,1.3604177375033748,0.10359625753272168,131.0
H2,breakout,adxrise_atr,MonFri,20,2.5,4.5,1.8,1,16,7,1.156416494073784,0.06794872296244839,0.7046634449783624,1.2079811987077598,0.0978614778664898,1.249308496567432,0.10857381679964037,,,,,,,,,,,,,,,,,,,,,,16,1.2053292604258707,0.0978614778664898,156.0,1.242660581509978,0.10998537333184136,135.0,1.1714202603120514,0.06794872296244839,198.0,1.156416494073784,0.07113664943690487,113.0,1.2079811987077598,0.08781695655562144,205.0,1.2082529078826105,0.09929727902680041,167.0,1.5530987730599688,0.22597025841737642,112.0
H2,breakout,adxrise_atr,MonFri,28,2.75,5.0,1.8181818181818181,1,4,7,1.1527577240464733,0.03142791676753711,0.7224450158187146,1.3428015672136435,0.07228816453270229,1.4271461457852406,0.08787638852636832,,,,,,,,,,,,,,,,,,,,,,17,1.2422597042994221,0.060139632871444894,156.0,1.2965156315422828,0.07228816453270229,129.0,1.1527577240464733,0.03142791676753711,200.0,1.9456359204112672,0.17030762095015328,115.0,1.6127608333152348,0.10756292745951948,218.0,1.3972916396683626,0.10578639459100951,151.0,1.3428015672136435,0.06762206251221173,131.0
H2,breakout,adxrise_atr,MonFri,20,1.25,5.0,4.0,1,4,7,1.1521802229302354,0.06364408363828782,0.6399360029406213,1.2842056760477396,0.14137413426409534,1.2877282957036251,0.12698322130393697,,,,,,,,,,,,,,,,,,,,,,18,1.2842056760477396,0.14137413426409534,156.0,1.1523344233563833,0.07847587415886087,135.0,1.1521802229302354,0.06364408363828782,198.0,1.3270534384550925,0.14528346151150986,113.0,1.3667575186837495,0.15355160335137605,205.0,1.2572555036840714,0.13984014794769337,167.0,1.4743112867681047,0.16671324425573525,112.0
H2,breakout,adxrise_atr,MonFri,28,2.25,4.5,2.0,1,4,7,1.151121062560394,0.03874429254534065,0.6975993083834175,1.3638758256329622,0.08320653631159806,1.3925305844805378,0.10007508458048013,,,,,,,,,,,,,,,,,,,,,,19,1.151121062560394,0.048063073671016344,156.0,1.2785755187374346,0.08302343377576589,129.0,1.155611748651947,0.03874429254534065,200.0,1.8807346590286553,0.20383447052166995,115.0,1.5378070578921539,0.11939379682887606,218.0,1.3799882188602164,0.12425998840909405,151.0,1.3638758256329622,0.08320653631159806,131.0
H2,breakout,adxrise_atr,MonFri,28,2.5,4.0,1.6,1,4,7,1.1503808040483967,0.03346871267265742,0.6910911083000393,1.2735945533337631,0.07322932960491961,1.389871370331875,0.08775274587843122,,,,,,,,,,,,,,,,,,,,,,20,1.1797769384562413,0.04902899954187596,156.0,1.2735945533337631,0.07322932960491961,129.0,1.1503808040483967,0.03346871267265742,200.0,1.966621798704661,0.1920180980455525,115.0,1.5362261704458005,0.10604766070872738,218.0,1.3534784452731332,0.10323898010059684,151.0,1.2690208820611288,0.057237440474688955,131.0
H2,breakout,adxrise_atr,MonFri,28,1.25,4.5,3.6,1,4,7,1.1474489751681287,0.07708624690378574,0.8384788374570741,1.2798500698392734,0.10750160164106713,1.299873880171893,0.1342178551173677,,,,,,,,,,,,,,,,,,,,,,21,1.1474489751681287,0.07708624690378574,156.0,1.1816029310186864,0.09340937837706877,129.0,1.256556977267321,0.10303236695299414,200.0,1.4759154470533848,0.2092487239478171,115.0,1.3743308157725114,0.15412571626210078,218.0,1.3834119450839457,0.19512095173674013,151.0,1.2798500698392734,0.10750160164106713,131.0
H2,breakout,adxrise_atr,MonFri,20,1.75,5.0,2.857142857142857,1,4,7,1.146283233202005,0.04535105311202553,0.6053330103375273,1.2681593284050292,0.10313200959992933,1.3217473785417144,0.10462283689955419,,,,,,,,,,,,,,,,,,,,,,22,1.2681593284050292,0.10313200959992933,156.0,1.1552746023646145,0.06318314343005077,135.0,1.146283233202005,0.04535105311202553,198.0,1.6393540362166885,0.20180937655055858,113.0,1.4509942299989829,0.1341606695792582,205.0,1.159947489957248,0.07105255174821717,167.0,1.4322187296474336,0.11367105427683977,112.0
H2,breakout,adxrise_atr,MonFri,28,2.75,4.5,1.6363636363636365,1,4,7,1.1442336351584808,0.0296741962420244,0.7099153270564129,1.2935501830146399,0.06998560991404408,1.416422975314801,0.08544189307692661,,,,,,,,,,,,,,,,,,,,,,23,1.208773710418674,0.051826919933288966,156.0,1.2870708843789602,0.06998560991404408,129.0,1.1442336351584808,0.0296741962420244,200.0,1.9890142887241196,0.1781200004807959,115.0,1.5912386707908597,0.10378496600944354,218.0,1.4010794547178733,0.10679497181100789,151.0,1.2935501830146399,0.05790658714788141,131.0
H2,breakout,adxrise_atr,MonFri,28,1.75,4.0,2.2857142857142856,1,4,7,1.1441303138018393,0.04598024892579981,0.7465861010739877,1.2253606644253818,0.08832908196020259,1.3554111156399455,0.11296078900968887,,,,,,,,,,,,,,,,,,,,,,24,1.198539717438532,0.07599892081561474,156.0,1.2195030923782184,0.08504305491693415,129.0,1.1441303138018393,0.04598024892579981,200.0,1.8698828706358102,0.2531941654748286,115.0,1.523158854036936,0.14806010376593848,218.0,1.2253606644253818,0.09411994720850371,151.0,1.307302296762901,0.08832908196020259,131.0
H2,breakout,adxrise_atr,MonFri,28,2.0,4.0,2.0,1,4,7,1.1436271185883427,0.046861638556361426,0.7093903811826008,1.2956276619091605,0.07655702261315321,1.3506595900199918,0.10112656466433215,,,,,,,,,,,,,,,,,,,,,,25,1.1436271185883427,0.05041895773066717,156.0,1.22546190225836,0.07655702261315321,129.0,1.1715450628465682,0.046861638556361426,200.0,1.7541625017973457,0.20530741873372993,115.0,1.514649002737754,0.12881441896765602,218.0,1.3495438800024109,0.12485118897733422,151.0,1.2956276619091605,0.07507530707142311,131.0
H2,breakout,adxrise_atr,MonFri,28,1.25,5.0,4.0,1,6,7,1.1425814778749908,0.0744774969379744,0.6612584685718709,1.2452547622741699,0.13770198653887547,1.244111840622423,0.12472637562049878,,,,,,,,,,,,,,,,,,,,,,26,1.1425814778749908,0.08321775476155162,156.0,1.177310493644167,0.10152134616024006,129.0,1.1533986212556464,0.0744774969379744,200.0,1.267997019784834,0.13833049645350942,115.0,1.2894116681880132,0.13770198653887547,218.0,1.2452547622741699,0.14774839670241727,151.0,1.4328288413351389,0.19008715178892321,131.0
H2,breakout,adxrise_atr,MonFri,20,1.25,4.5,3.6,1,4,7,1.141412619207401,0.05946899946320365,0.6399360029406213,1.2730177310766735,0.13820381549381075,1.2748016539372362,0.12139143623774552,,,,,,,,,,,,,,,,,,,,,,27,1.2730177310766735,0.1358088476854658,156.0,1.141412619207401,0.07284944968369084,135.0,1.1421971231007553,0.05946899946320365,198.0,1.3111161628075825,0.13820381549381075,113.0,1.3379934156935114,0.14150883965026245,205.0,1.25808493448357,0.14029101381471368,167.0,1.459789591191159,0.1616090878730716,112.0
H2,breakout,adxrise_atr,MonFri,20,1.75,4.5,2.5714285714285716,1,4,7,1.1366639131561462,0.04236885012982253,0.6053330103375273,1.2578231754831848,0.09915680490090824,1.3080449038471873,0.10026749827994305,,,,,,,,,,,,,,,,,,,,,,28,1.2578231754831848,0.09915680490090824,156.0,1.145398089017984,0.05916426880492933,135.0,1.1366639131561462,0.04236885012982253,198.0,1.6153228705527136,0.19422404153159525,113.0,1.4220778517091293,0.1255586955070342,205.0,1.1606724550104068,0.07137459879608886,167.0,1.4183559720007455,0.11002522828922286,112.0
H2,breakout,adxrise_atr,MonFri,28,1.75,3.375,1.9285714285714286,1,4,7,1.1341886441297195,0.04280867152334845,0.7298190303045072,1.2071067294142186,0.07122812152700518,1.3147421783722397,0.09906970237392283,,,,,,,,,,,,,,,,,,,,,,29,1.1460760704171,0.05591638716884148,156.0,1.2071067294142186,0.08024027712963455,129.0,1.1341886441297195,0.04280867152334845,200.0,1.828189895092837,0.2410587176977621,115.0,1.4826757385654121,0.1366029063368396,218.0,1.1571511650308905,0.0656328352340284,151.0,1.2478070059554998,0.07122812152700518,131.0
H2,breakout,adxrise_atr,MonFri,28,3.0,3.375,1.125,1,4,7,1.132587895893715,0.027488988240361653,0.7128325482411707,1.2020532893105873,0.047503533780014415,1.37753943942401,0.06663472700548982,,,,,,,,,,,,,,,,,,,,,,30,1.132587895893715,0.030017025715599572,156.0,1.2020532893105873,0.047503533780014415,129.0,1.1493820869536524,0.027488988240361653,200.0,2.1750661247897587,0.17536449061212908,115.0,1.5238071573548089,0.08473248701670619,218.0,1.2878719133383414,0.06977894444588555,151.0,1.1720076083272046,0.03155761922773226,131.0
BOTH,breakout,di,TueFri,7,2.25,4.5,2.0,1,24,14,1.0294319750884875,0.018570919747561615,0.8635547685424421,1.0688080228288925,0.03944860102478179,1.0760802543169983,0.044844640319797756,1.050497754751207,0.031928767175229134,651.0,1.0294319750884875,0.018570919747561615,669.0,1.0581235956710282,0.02992618876037861,649.0,1.0419148018113775,0.0264295949129146,676.0,1.086504728598836,0.04696843487433444,636.0,1.0339703277619003,0.021427748718862456,685.0,1.0794924499867569,0.047706176889508914,664.0,1,1.1437571952060326,0.0873674790367251,752.0,1.079543161300896,0.04967114091129644,745.0,1.057809807620298,0.029366164350357864,717.0,1.0426885947331765,0.026815291107864417,744.0,1.1044276929580097,0.05537146939607937,713.0,1.1272049609188337,0.07890927873429715,788.0,1.1297565140311319,0.07736630986175852,733.0
BOTH,breakout,di,TueFri,7,2.25,5.0,2.2222222222222223,1,24,14,1.026551139414217,0.017106622497743598,0.8567271951724539,1.068927312994685,0.03952980908270184,1.0760312105862575,0.04536344814503031,1.0373298807334201,0.024184953114892657,651.0,1.0423286735226507,0.02724695696611956,669.0,1.0664034940662737,0.03439390656713611,649.0,1.0490947498160517,0.03155943681619949,676.0,1.0984196650490756,0.053793115521939806,636.0,1.0673706585589864,0.0430948530533713,685.0,1.0316049682656554,0.019479696503656916,664.0,2,1.1162122716159202,0.0725040928049943,752.0,1.0911736721332772,0.058035300821983424,745.0,1.0704839674303837,0.03596476511203237,717.0,1.026551139414217,0.017106622497743598,744.0,1.1220439080070583,0.06505596797060463,713.0,1.1114300085452484,0.07110552308319444,788.0,1.133989891049386,0.08156308319655568,733.0
BOTH,breakout,di,TueFri,7,2.5,5.0,2.0,1,24,14,1.0236062936588068,0.014693877581922648,0.868769894666825,1.0742848814110078,0.04212865835893029,1.0730221208992357,0.04147967991906927,1.0236062936588068,0.014693877581922648,651.0,1.038308123274716,0.02358674575339862,669.0,1.0532049488934754,0.025729491294085145,649.0,1.0748394565671664,0.045473384958241055,676.0,1.094720429921529,0.048828859531400315,636.0,1.0578542100017863,0.03539212306529744,685.0,1.0634709492392354,0.0367750208383024,664.0,3,1.1270421597972962,0.07522894533385172,752.0,1.1007648545657,0.060729057468217156,745.0,1.0868597052156155,0.041518435726866365,717.0,1.0480416079081583,0.029391373457045688,744.0,1.084835654356406,0.04273888099099422,713.0,1.0737303062548493,0.04523949077125047,788.0,1.09503099293456,0.055389832096096554,733.0
BOTH,breakout,di,TueFri,7,2.5,4.5,1.8,1,24,14,1.019402033628402,0.0117384790607279,0.8736172435862015,1.069440524868933,0.03474639834030884,1.0732080687593728,0.040960935789930895,1.029444829087238,0.01791496204499804,651.0,1.019402033628402,0.0117384790607279,669.0,1.045178096177619,0.021708545268003407,649.0,1.0570512206422698,0.034051793517474005,676.0,1.0891842464244614,0.04551683562780076,636.0,1.0250893828132606,0.01512564063547771,685.0,1.1183326646195817,0.0664786001665122,664.0,4,1.1454159347970476,0.08408734725456175,752.0,1.0948810143229368,0.05598570958527819,745.0,1.0709670258638806,0.033766584860048306,717.0,1.0594986197981047,0.03544100316314368,744.0,1.0679140238739853,0.034022832273921506,713.0,1.092771689245041,0.05527301824648072,788.0,1.1097821813373905,0.06234174935460444,733.0
BOTH,breakout,di,TueFri,28,2.25,5.0,2.2222222222222223,1,10,14,1.018214142475651,0.007502767851809736,0.7673802895530841,1.1457111060730556,0.06734924896380493,1.1335104032416987,0.059723361432860736,1.0362388896772998,0.017334792796361118,651.0,1.0565831207093044,0.028594337059006453,669.0,1.0193187010544746,0.007561145713568867,649.0,1.1332065838721876,0.06213950351419899,676.0,1.2219682159079006,0.08892434135293596,636.0,1.074892005059374,0.036984764459954377,685.0,1.2131380991975942,0.08947606166939406,664.0,5,1.188406534488678,0.08849079104472328,752.0,1.102080257560574,0.04983150834683045,745.0,1.018214142475651,0.007502767851809736,717.0,1.1582156282739233,0.07255899441341088,744.0,1.1804615371499139,0.07474903639590869,713.0,1.165697022342163,0.08186217434875573,788.0,1.3007249076147445,0.13011684109319174,733.0
BOTH,breakout,di,TueFri,20,2.25,5.0,2.2222222222222223,1,12,14,1.0156094943980072,0.006770374606962955,0.7527724512721915,1.0912476587707083,0.04533173310766887,1.097908961082377,0.0461777842625947,1.0181237844364142,0.009288880395249225,651.0,1.0351352348226819,0.018489862083305525,669.0,1.0364968250640128,0.015634369393560575,649.0,1.057873233949354,0.02846126911689475,676.0,1.1294700520242633,0.057087109321968435,636.0,1.0837605968670097,0.04262530542947015,685.0,1.143814509913477,0.06571229092511562,664.0,6,1.1394059751293721,0.06933405083490655,752.0,1.0674527465052572,0.0342930689918496,745.0,1.0156094943980072,0.006770374606962955,717.0,1.098734720674407,0.04803816078586759,744.0,1.1668695272040053,0.07248917941987916,713.0,1.11136361378462,0.058148788002104206,788.0,1.2666151403803927,0.12011627036919145,733.0
BOTH,breakout,di,TueFri,28,2.25,4.0,1.7777777777777777,1,12,14,1.0135161111393451,0.006510166268037869,0.7572743924942446,1.0835066103999305,0.04151051026997669,1.0858635228591018,0.04005273420937557,1.0135161111393451,0.006975789334486283,651.0,1.0148043674233929,0.00772950211540444,669.0,1.0283354952182302,0.012047975184278562,649.0,1.0529751001718402,0.02622731915774951,676.0,1.1514468207940516,0.06501471346361816,636.0,1.0767070248265092,0.03865658847982986,685.0,1.1251493042468335,0.05831431221969314,664.0,7,1.1106141277356256,0.05442175371280641,752.0,1.090306195973352,0.04436443206012351,745.0,1.0152794052589538,0.006510166268037869,717.0,1.1181372427572107,0.056613245264235446,744.0,1.1361439887763918,0.05929219897047922,713.0,1.0354284077266056,0.01793742309876031,788.0,1.2332457279790816,0.1066328596017554,733.0
BOTH,breakout,di,TueFri,7,3.0,4.5,1.5,1,10,14,1.0132181566482477,0.0069333340821597115,0.8358084285443779,1.0612787244397972,0.03151014173941931,1.0944183835129928,0.03988793766409882,1.0166638895549374,0.008581025352583996,651.0,1.0281360599896496,0.01474601732160945,669.0,1.0454938962266513,0.014693412762458075,649.0,1.058620542910255,0.029101713321386363,676.0,1.2139866347524566,0.07280356150900476,636.0,1.0132181566482477,0.0069333340821597115,685.0,1.2215124113028797,0.09106839596472122,664.0,8,1.1315659930099473,0.06475169058882956,752.0,1.1045544721959373,0.05295477422321887,745.0,1.0312265277979573,0.010311205270892333,717.0,1.0384141353406042,0.01958038597325829,744.0,1.1691967482474355,0.058600525453504866,713.0,1.0639369059693393,0.033918570157452255,788.0,1.1853309952356004,0.0803865153163038,733.0
BOTH,next_open,di,TueFri,20,2.25,4.5,2.0,0,24,14,1.0126302742469075,0.006540410069605337,0.8538243136558226,1.0599847503331825,0.03185273275114184,1.0693223141486936,0.03621376993286608,1.016953106599363,0.009281689635987203,1001.0,1.038643984443103,0.020989892160640587,987.0,1.0126302742469075,0.006540410069605337,1022.0,1.058720212904523,0.03075850437692258,1027.0,1.0832876002198988,0.04223390041247482,994.0,1.036289013655746,0.01890438190951833,980.0,1.0749201671598347,0.03873821188192733,1069.0,9,1.1354937427202334,0.0721420746458261,1034.0,1.061249287761842,0.033284401221449766,1035.0,1.0434692830209016,0.02241090633886108,1046.0,1.108860904441587,0.05732417076806382,1026.0,1.0642703522128936,0.03294696112536109,1080.0,1.048255220130115,0.026107440401445782,1043.0,1.1874692485647615,0.09532983411204127,1084.0
BOTH,next_open,di,TueFri,20,2.5,3.375,1.35,0,24,14,1.0120177170740303,0.005660888035061065,0.9182129109541793,1.0446583204986677,0.02092716608068525,1.052258992820897,0.024676599561066142,1.0137754663951621,0.006771136132976504,1001.0,1.0264421567426525,0.012986857801497333,987.0,1.028635764795793,0.013312897758626818,1022.0,1.0606808762015425,0.028541434402743683,1027.0,1.0770034900254795,0.035491469119634904,994.0,1.073938043614012,0.033827165657732194,980.0,1.015103926450471,0.007075420901608003,1069.0,10,1.107422482786526,0.05203101142125652,1034.0,1.066306049124188,0.032469207619153916,1035.0,1.0120177170740303,0.005660888035061065,1046.0,1.0721461745298986,0.03437563096980067,1026.0,1.0202708518896542,0.009562219933048078,1080.0,1.023513249308777,0.01148277635614806,1043.0,1.1343696505543683,0.06188427774563819,1084.0
BOTH,next_open,di,TueFri,20,2.25,4.0,1.7777777777777777,0,24,14,1.0118490139322078,0.006096146985908439,0.8760376356478901,1.0646086476656633,0.03364566881082524,1.06395111887609,0.03315472713666256,1.0223523005493895,0.012051589284670193,1001.0,1.0584948416206934,0.031098707373751932,987.0,1.0231554696583136,0.011867230920058907,1022.0,1.0299915740182244,0.015620720776358692,1027.0,1.0931866447386258,0.04664765246154241,994.0,1.0707224537106332,0.03619263024789854,980.0,1.0795570078319352,0.040648148785361174,1069.0,11,1.1205645315665844,0.06366693613740503,1034.0,1.0754655521573921,0.04035591344995149,1035.0,1.0118490139322078,0.006096146985908439,1046.0,1.0738637147952128,0.038668433173072406,1026.0,1.0378690617769497,0.019315787563772023,1080.0,1.0542641821458552,0.02898712326046979,1043.0,1.1439793157632387,0.07294915949305479,1084.0
BOTH,breakout,di,TueFri,7,2.0,5.0,2.5,1,24,14,1.0116881388884138,0.008009303625295127,0.8758203471741971,1.0735100239425701,0.044172946574651525,1.0795780755377617,0.04964893441839791,1.0433180573794278,0.029411304055309003,651.0,1.0116881388884138,0.008009303625295127,669.0,1.065981615092548,0.03663905446608003,649.0,1.0271667971236165,0.018388760076880863,676.0,1.1273379794662304,0.07391810920674383,636.0,1.0158526796687082,0.010760226770559473,685.0,1.0810384327925922,0.05170683868322301,664.0,12,1.0999079853736324,0.06593179153647892,752.0,1.1168413999969578,0.07706880332129701,745.0,1.0618379080162992,0.034001021865599376,717.0,1.0275015866556656,0.01862253697525079,744.0,1.1603138326875837,0.09065393567085979,713.0,1.1425670409858215,0.09471782489369425,788.0,1.1327396034011654,0.08525557071029936,733.0
BOTH,breakout,di,TueFri,20,2.0,4.0,2.0,1,12,14,1.0113902753813833,0.005383779407572848,0.7613889196281998,1.0856379405499743,0.045685475734989545,1.0916817064479825,0.04610701360916274,1.018387465855665,0.01003087280085779,651.0,1.0441278034916315,0.024049694727131393,669.0,1.0113902753813833,0.005383779407572848,649.0,1.0279249920428606,0.014875072207515567,676.0,1.131200386538514,0.062080489414868704,636.0,1.1042693902911536,0.05551703366412115,685.0,1.1107911443789145,0.05511850892892512,664.0,13,1.157995217866086,0.08306739593617472,752.0,1.0736714263817375,0.040055563424318236,745.0,1.0204557514122377,0.009556286771662464,717.0,1.097604454718211,0.05131538804566086,744.0,1.1620254081225387,0.07560887550587012,713.0,1.0570244159462188,0.031184826708176266,788.0,1.2666757578446048,0.12765440298542313,733.0
BOTH,breakout,di,TueFri,28,2.25,5.0,2.2222222222222223,1,12,14,1.0113687565084144,0.005922409206139722,0.7526674289487697,1.106819463327505,0.054621207877986494,1.1090063178379896,0.05160608789432072,1.0113687565084144,0.005922409206139722,651.0,1.0340844841251182,0.018108276336739785,669.0,1.0177803299626813,0.007592317771803352,649.0,1.064635175279954,0.03240891864010876,676.0,1.170349836872733,0.07332745583758998,636.0,1.099692336244616,0.050967742421889554,685.0,1.1734328834394987,0.08162167150267835,664.0,14,1.1364110854223382,0.06767051106217276,752.0,1.0868045040587488,0.043371515511675424,745.0,1.0372860964065598,0.015886658085107492,717.0,1.140958486544689,0.06796178956262659,744.0,1.1688733761724561,0.07401990393817764,713.0,1.1139465904103938,0.05827467333408343,788.0,1.270464508283652,0.1253513873096972,733.0
BOTH,next_open,di,TueFri,20,2.25,5.0,2.2222222222222223,0,24,14,1.0112190559037473,0.006187791064309799,0.875401005408756,1.071978950557642,0.037756281591295016,1.0789023594771077,0.04150065571828193,1.0112190559037473,0.006187791064309799,1001.0,1.0459324711298663,0.02505478518261392,987.0,1.025745773528078,0.01333208710603004,1022.0,1.067085892074797,0.035369299260956895,1027.0,1.1001878276459027,0.050886604342523054,994.0,1.0633114440122122,0.03314464818449145,980.0,1.0768720090404873,0.04014326392163313,1069.0,15,1.11601185849668,0.062219182752054646,1034.0,1.0605224867466636,0.0332424373962448,1035.0,1.0627439447252818,0.0324082706246342,1046.0,1.1160648782024085,0.061565622354993334,1026.0,1.0817760417613707,0.04216830800507346,1080.0,1.091162305108721,0.04949619612914631,1043.0,1.1859970443032906,0.09579068373124196,1084.0
BOTH,next_open,di,TueFri,14,2.75,4.5,1.6363636363636365,0,24,14,1.0109951829410633,0.005293522718932775,0.9143520509582032,1.0496691140847894,0.026208813469208815,1.0572521734687517,0.02875610973196488,1.011070216442646,0.005923561448574021,1001.0,1.0740488854615335,0.03901236075727277,987.0,1.0220670787906392,0.010369917609386537,1022.0,1.03608657963933,0.018406720099735742,1027.0,1.0807316657833361,0.037554234597677656,994.0,1.048962051404145,0.025749041026498214,980.0,1.057317365234972,0.027048252080195786,1069.0,16,1.103493205252528,0.05530797579189132,1034.0,1.0263801684374567,0.0145455650940609,1035.0,1.0109951829410633,0.005293522718932775,1046.0,1.050376176765434,0.026668585911919413,1026.0,1.0911000481865536,0.042958976051168725,1080.0,1.0403555519888006,0.022084276434449743,1043.0,1.1485462522340832,0.07166254662574469,1084.0
